﻿pro_rank,title,open_date,total_profit,ticket,total_ticket,screen,screen_shot,make_c,dist_c,mov_class,genre,director,actor,actorS,D,DsumP,DavgP,DminP,DmaxP,mc,MsumP,MavgP,MminP,MmaxP,A,AsumP,AavgP,AminP,AmaxP,Ass,ASsumP,ASavgP,ASminP,ASmaxP
999,망치,2004.8.6,209407500,34805,34805,32,1099,캐릭터플랜(주),스폰지,전체관람가,애니메이션,안태근,김용준,표영재,안태근,209407500,209407500,209407500,209407500,캐릭터플랜(주),460487000,230243500,209407500,251079500,김용준,209407500,209407500,209407500,209407500,표영재,209407500,209407500,209407500,209407500
215,맨발의 기봉이,2006.4.26,12239242400,2005180,2005180,271,39975,(주)태원엔터테인먼트,(주)쇼박스,전체관람가,"드라마,코미디,가족",권수경,신현준,김수미,권수경,35369431293,17684715647,12239242400,23130188893,(주)태원엔터테인먼트,1.70008E+11,11333875334,220051200,55069686503,신현준,62290520800,10381753467,386192500,28622355500,김수미,59073696893,9845616149,389374500,28622355500
610,맨발의 꿈,2010.6.24,2372206500,331830,331830,332,17785,"(주)캠프비,(주)쇼박스",(주)쇼박스,전체관람가,드라마,김태균,박희순,고창석,김태균,20507042500,4101408500,1095301000,8023653000,"(주)캠프비,(주)쇼박스",2372206500,2372206500,2372206500,2372206500,박희순,35333136000,7066627200,329280000,17797131500,고창석,34444844587,11481614862,2372206500,22960890000
751,맨홀,2014.10.8,1084557130,133663,133663,286,10324,(주)화인웍스,롯데쇼핑㈜롯데엔터테인먼트,청소년관람불가,"공포(호러),스릴러",신재영,정경호,정유미,신재영,1084557130,1084557130,1084557130,1084557130,(주)화인웍스,10311115430,3437038477,1084557130,4639709300,정경호,2997644730,1498822365,1084557130,1913087600,정유미,19218667030,3843733406,281740900,12531840500
704,맹부삼천지교,2004.3.26,1424995500,229240,229240,56,5254,코리아 엔터테인먼트,씨제이엔터테인먼트,15세관람가,코미디,김지영,손창민,조재현,김지영,1424995500,1424995500,1424995500,1424995500,코리아 엔터테인먼트,37620539003,6270089834,934380300,16751202503,손창민,7232819000,3616409500,1424995500,5807823500,조재현,26090548642,6522637161,1424995500,16226580642
595,멋진 하루,2008.9.25,2586052500,397240,397240,301,18049,"(주)스폰지이엔티,(주)영화사봄",롯데쇼핑㈜롯데엔터테인먼트,12세이상관람가,"드라마,멜로/로맨스",이윤기,전도연,하정우,이윤기,5018953533,1254738383,273120000,2586052500,"(주)스폰지이엔티,(주)영화사봄",2586052500,2586052500,2586052500,2586052500,전도연,65074855778,9296407968,1651122533,17653752500,하정우,90608491000,22652122750,2586052500,36538823500
1,명량,2014.7.30,1.32998E+11,17245808,17245808,1587,178725,(주)빅스톤픽쳐스,씨제이이앤엠(주),15세이상관람가,"사극,액션",김한민,최민식,류승룡,김한민,3.4213E+11,68425946300,4221938000,1.35753E+11,(주)빅스톤픽쳐스,2.73664E+11,91221219505,4912658515,1.35753E+11,최민식,3.33233E+11,47604666947,1928502500,1.35753E+11,류승룡,4.37076E+11,54634522846,230047000,1.35753E+11
583,명량,2014.7.30,1.35753E+11,369249,17615057,459,9931,(주)빅스톤픽쳐스,씨제이이앤엠(주),15세이상관람가,"사극,액션",김한민,최민식,류승룡,김한민,3.4213E+11,68425946300,4221938000,1.35753E+11,(주)빅스톤픽쳐스,2.73664E+11,91221219505,4912658515,1.35753E+11,최민식,3.33233E+11,47604666947,1928502500,1.35753E+11,류승룡,4.37076E+11,54634522846,230047000,1.35753E+11
629,모노폴리,2006.6.1,2195709100,358299,358299,136,11295,한맥영화(주),롯데쇼핑㈜롯데엔터테인먼트,15세관람가,범죄,이항배,강지훈,양동근,이항배,2195709100,2195709100,2195709100,2195709100,한맥영화(주),17585643100,5861881033,2195709100,8049487000,강지훈,2195709100,2195709100,2195709100,2195709100,양동근,14939715100,3734928775,303851500,11220408500
433,모던보이,2008.10.2,4992149500,762337,762337,371,28922,"(주)시네마서비스글로벌,(주)시네마서비스",씨제이엔터테인먼트,12세이상관람가,"드라마,멜로/로맨스,미스터리",정지우,이새별,박해일,정지우,16061774244,4015443561,284073700,9917948044,"(주)시네마서비스글로벌,(주)시네마서비스",33630609600,16815304800,4992149500,28638460100,이새별,27953039500,13976519750,4992149500,22960890000,박해일,1.51529E+11,15152900461,1258000500,44395967609
545,모비딕,2011.6.9,3264596000,430936,430936,377,19894,"(주)쇼박스,(주)팔레트픽처스",(주)쇼박스,15세이상관람가,"스릴러,드라마",박인제,황정민,김민희,박인제,3264596000,3264596000,3264596000,3264596000,"(주)쇼박스,(주)팔레트픽처스",3264596000,3264596000,3264596000,3264596000,황정민,4.6827E+11,36020791083,303851500,1.10934E+11,김민희,48679780346,6954254335,664322100,18459203000
948,목숨,2014.12.4,294259600,38510,38510,97,1920,(주)비트윈픽처스,필라멘트픽쳐스,12세이상관람가,다큐멘터리,이창재,박진우,신창열,이창재,294259600,294259600,294259600,294259600,(주)비트윈픽처스,294259600,294259600,294259600,294259600,박진우,294259600,294259600,294259600,294259600,신창열,294259600,294259600,294259600,294259600
913,목숨 건 연애,2016.12.14,363098800,48010,48010,393,5790,(주)비에이엔터테인먼트,오퍼스픽쳐스,15세이상관람가,"멜로/로맨스,코미디",송민규,하지원,천정명,송민규,363098800,363098800,363098800,363098800,(주)비에이엔터테인먼트,17724914132,8862457066,363098800,17361815332,하지원,74798953721,9349869215,363098800,19391653500,천정명,2319939800,1159969900,363098800,1956841000
589,목포는 항구다,2004.2.20,2673832500,425725,425725,25,6239,기획시대(주),코리아픽쳐스(주),15세관람가,"드라마,코미디",김지훈,김윤태,차인표,김지훈,1.03819E+11,25954703650,2673832500,44098470600,기획시대(주),56036769100,9339461517,625824000,44098470600,김윤태,2673832500,2673832500,2673832500,2673832500,차인표,2673832500,2673832500,2673832500,2673832500
476,몬스터,2014.3.13,4138207515,526557,526557,527,25460,상상필름(주),롯데쇼핑㈜롯데엔터테인먼트,청소년관람불가,스릴러,황인호,이민기,김고은,황인호,26149184515,13074592258,4138207515,22010977000,상상필름(주),38248067667,9562016917,4000072000,22010977000,이민기,20794989093,6931663031,2856859132,13799922446,김고은,19728595741,6576198580,3599680348,11990707878
330,못말리는 결혼,2007.5.10,7712339500,1188326,1188326,299,34518,"(주)컬처캡미디어,엠넷미디어",롯데쇼핑㈜롯데엔터테인먼트,15세이상관람가,코미디,김성욱,김수미,김애경,김성욱,7712339500,7712339500,7712339500,7712339500,"(주)컬처캡미디어,엠넷미디어",7712339500,7712339500,7712339500,7712339500,김수미,54741537175,10948307435,4122996972,17792219500,김애경,7712339500,7712339500,7712339500,7712339500
427,몽정기2,2005.1.14,5110555000,813164,813164,147,15130,(주)엠케이픽처스,롯데쇼핑㈜롯데엔터테인먼트,15세관람가,코미디,정초신,이지훈,김지영,정초신,5110555000,5110555000,5110555000,5110555000,(주)엠케이픽처스,63751200409,9107314344,877984800,26119699000,이지훈,5110555000,5110555000,5110555000,5110555000,김지영,5110555000,5110555000,5110555000,5110555000
174,몽타주,2013.5.16,15002458500,2095592,2095592,544,53195,(주)미인픽쳐스,(주)넥스트엔터테인먼트월드(NEW),15세이상관람가,스릴러,정근섭,엄정화,김상경,정근섭,15002458500,15002458500,15002458500,15002458500,(주)미인픽쳐스,21988915237,10994457619,6986456737,15002458500,엄정화,50317650669,5590850074,274964000,15002458500,김상경,15002458500,15002458500,15002458500,15002458500
971,뫼비우스,2013.9.5,255508579,35348,35348,128,4032,(주)김기덕 필름,(주)넥스트엔터테인먼트월드(NEW),청소년관람불가,드라마,김기덕,조재현,서영주,김기덕,6373856379,1062309397,255508579,4355592500,(주)김기덕 필름,10717742379,2143548476,255508579,5395201500,조재현,24077100779,6019275195,255508579,20597497600,서영주,255508579,255508579,255508579,255508579
546,무뢰한,2015.5.27,3262380431,414663,414663,482,23661,(주)사나이픽처스,CGV아트하우스,청소년관람불가,멜로/로맨스,오승욱,김남길,전도연,오승욱,3262380431,3262380431,3262380431,3262380431,(주)사나이픽처스,37332001725,12444000575,3262380431,20579716662,김남길,1.65698E+11,27616322985,387323000,66372140706,전도연,10252982920,3417660973,3262380431,3630557000
245,무방비도시,2008.1.10,10591149500,1600856,1600856,336,38306,쌈지아이비젼영상사업단,씨제이엔터테인먼트,15세이상관람가,"범죄,액션",이상기,김명민,손예진,이상기,10591149500,10591149500,10591149500,10591149500,쌈지아이비젼영상사업단,10591149500,10591149500,10591149500,10591149500,김명민,1.4371E+11,15967822806,3443753000,35841769500,손예진,1.96996E+11,28142342273,4376240500,66372140706
726,무법자,2010.3.18,1221713500,160734,160734,190,12965,청강스토리㈜,(주)넥스트엔터테인먼트월드(NEW),청소년관람불가,"드라마,범죄,스릴러",김철한,감우성,장신영,김철한,1221713500,1221713500,1221713500,1221713500,청강스토리㈜,1221713500,1221713500,1221713500,1221713500,감우성,96490963693,12061370462,273950500,66014775400,장신영,5736797000,1912265667,1221713500,3201626000
541,무영검,2005.11.18,3306109500,519721,519721,264,18142,(주)태원엔터테인먼트,씨제이엔터테인먼트,12세관람가,액션,김영준,신현준,이서진,김영준,5046400000,2523200000,1740290500,3306109500,(주)태원엔터테인먼트,1.70008E+11,11333875334,220051200,55069686503,신현준,62290520800,10381753467,386192500,28622355500,이서진,3306109500,3306109500,3306109500,3306109500
231,무적자,2010.9.16,11629780500,1546132,1546132,412,46186,핑거프린트(주),씨제이엔터테인먼트,15세이상관람가,"드라마,액션",송해성,주진모,송승헌,송해성,41220040153,10305010038,6482309500,14938458000,핑거프린트(주),11629780500,11629780500,11629780500,11629780500,주진모,27751311500,6937827875,706033000,13446137500,송승헌,19016867369,9508433685,7387086869,11629780500
690,"무현, 두 도시 이야기",2016.10.26,1519091100,193786,193786,136,9084,"제작위원회 ,엠앤씨에프",(주)모멘텀엔터테인먼트,15세이상관람가,다큐멘터리,전인환,김원명,노무현,전인환,1519091100,1519091100,1519091100,1519091100,"제작위원회 ,엠앤씨에프",1519091100,1519091100,1519091100,1519091100,김원명,1519091100,1519091100,1519091100,1519091100,노무현,1519091100,1519091100,1519091100,1519091100
757,므이,2007.7.25,1067080000,165773,165773,165,7503,"(주)빌리픽쳐스,㈜팝콘필름",씨제이엔터테인먼트,15세이상관람가,공포(호러),김태경,차예련,조안,김태경,8457410500,2819136833,1067080000,5939840500,"(주)빌리픽쳐스,㈜팝콘필름",1067080000,1067080000,1067080000,1067080000,차예련,1067080000,1067080000,1067080000,1067080000,조안,10866453200,3622151067,947570700,8851802500
622,미나문방구,2013.5.16,2247017000,334323,334323,385,16653,(주)별의별,롯데쇼핑㈜롯데엔터테인먼트,전체관람가,"드라마,코미디",정익환,최강희,봉태규,정익환,2247017000,2247017000,2247017000,2247017000,(주)별의별,2247017000,2247017000,2247017000,2247017000,최강희,2665393200,1332696600,418376200,2247017000,봉태규,15058282009,7529141005,2247017000,12811265009
63,미녀는 괴로워,2006.12.14,36292848900,6081480,6081480,418,87141,"리얼라이즈픽쳐스(주),케이엠컬쳐㈜",(주)쇼박스,12세이상관람가,"멜로/로맨스,코미디",김용화,김아중,주진모,김용화,1.05849E+11,26462344850,2647781500,57570773000,"리얼라이즈픽쳐스(주),케이엠컬쳐㈜",36292848900,36292848900,36292848900,36292848900,김아중,40443126400,13481042133,753985500,36292848900,주진모,84959849813,21239962453,1450490000,36292848900
276,미스터 고,2013.7.17,9337976000,1328888,1328888,840,38263,"(주)덱스터필름,(주)광대무변,(주)컨텐츠아이",(주)쇼박스,12세이상관람가,"코미디,드라마",김용화,서교,성동일,김용화,1.05849E+11,26462344850,2647781500,57570773000,"(주)덱스터필름,(주)광대무변,(주)컨텐츠아이",9337976000,9337976000,9337976000,9337976000,서교,9337976000,9337976000,9337976000,9337976000,성동일,98162158973,16360359829,2647781500,57570773000
366,미스터 소크라테스,2005.11.10,6765653000,1066103,1066103,205,22925,"㈜커리지필름,(주)오죤필름",롯데쇼핑㈜롯데엔터테인먼트,18세관람가,액션,최진원,김래원,강신일,최진원,7953782500,3976891250,1188129500,6765653000,"㈜커리지필름,(주)오죤필름",6765653000,6765653000,6765653000,6765653000,김래원,22089545628,5522386407,1302907128,7780811000,강신일,6765653000,6765653000,6765653000,6765653000
637,미스터 주부퀴즈왕,2005.9.30,2106892000,337772,337772,180,11295,폴스타엔터테인먼트,(주)쇼박스,12세관람가,코미디,유선동,공형진,김영애,유선동,7909210000,3954605000,2106892000,5802318000,폴스타엔터테인먼트,2106892000,2106892000,2106892000,2106892000,공형진,4812458500,2406229250,2106892000,2705566500,김영애,1.22824E+11,30705911966,1777803000,82871781800
343,미쓰 와이프,2015.8.13,7387086869,988451,988451,437,28864,(주)영화사아이비젼,메가박스중앙(주)플러스엠,15세이상관람가,코미디,강효진,엄정화,송승헌,강효진,16281677869,5427225956,243405000,8651186000,(주)영화사아이비젼,7387086869,7387086869,7387086869,7387086869,엄정화,50317650669,5590850074,274964000,15002458500,송승헌,19016867369,9508433685,7387086869,11629780500
511,미쓰 홍당무,2008.10.16,3603598500,539031,539031,285,25447,(주)모호필름,(주)벤티지홀딩스,청소년관람불가,"드라마,코미디",이경미,공효진,이종혁,이경미,5631179739,2815589870,2027581239,3603598500,(주)모호필름,42905958193,10726489548,3603598500,20483051393,공효진,3603598500,3603598500,3603598500,3603598500,이종혁,10538363500,2634590875,1394050500,3743082000
459,미쓰GO,2012.6.21,4441859000,611685,611685,440,24851,영화사 도로시(주),(주)넥스트엔터테인먼트월드(NEW),15세이상관람가,"액션,코미디,범죄",박철관,고현정,유해진,박철관,4441859000,4441859000,4441859000,4441859000,영화사 도로시(주),8566023500,4283011750,4124164500,4441859000,고현정,9328342000,2332085500,274134500,4441859000,유해진,48109968754,6872852679,952555500,22389535897
