,title,DICD
48458,"친구엄마: 여자로 보일 때 (무삭제)",20126237
48459,"게임과 정사",20126237
48460,"친구엄마: 여자로 보일 때",20126237
48461,"리나의 좋은 가슴",20126237
48462,"목욕탕 그녀와 알바남",20126237
48463,"어디까지 해봤니-유부녀",20126237
48464,"발칙한 사정열차 - 그놈의 느낌",20126237
48465,"노리코의 누드스케치",20126237
48466,"야쿠자의 아내",20126237
48467,"호스티스:접대부의 생활",20126237
48468,"타락한 유부녀",20126237
48469,"위기의 유부녀들 5- 남편의 정체",20126237
48470,"위기의 유부녀들 4 -남편을 빼앗기다",20126237
48471,"위기의 유부녀들 3 - 옆집 남편과",20126237
48472,"위기의 유부녀들 2 - 남편의 취미",20126237
48473,"위기의 유부녀들 - 남편 후배와",20126237
48474,"그녀는 불륜매니아",20126237
48475,"사오리의 비뇨기과",20126237
48476,혐오스런사쿠라코의일생,20126237
48477,"동급생과의 불륜",20126237
48478,"과외선생님 : 심화학습편",20126237
48479,"섹시 허슬러 레이",20126237
48480,"사장님의 신입여직원 길들이기",20126237
48481,"글래머 볼링 소녀 미카",10080349
48482,"미녀와 도박사들",10080349
48483,"플랑드르의 사육제",10046360
48484,외인부대,10046360
48485,"아이들의 얼굴",10046360
48486,"625한국전쟁-1편(한국전쟁 발발과 낙동강 방어선) ",20126189
48487,"625한국전쟁-3편(동부전선의 고지에도 꽃은 피는가!)",20126189
48488,"625한국전쟁-2편(중국군의 개입과 장진호 전투)",20126189
48489,"섹시엔젤 카에데2",20126186
48490,"무녀의 탐스러운 육체",20126183
48491,"창녀와 아내 무삭제판",20126183
48492,"완전한 감금",20126183
48493,"욕망의 라쇼몽 무삭제판",20126183
48494,에로닌자걸:정사,20126183
48495,"계약직 여직원의 성접대",20126183
48496,"에로전사 카스미",20126183
48497,"사쿠란-관능의 시대극 무삭제판",20126183
48498,"나의 신념",20126178
48499,"침묵을 깨다",20126178
48500,"돈 카밀로 고위 성직자 되다",20126177
48501,"대제의 밀사",20126177
48502,"돈 카밀로의 마지막 장",20126177
48503,"스키피오 아프리카누스",20126177
48504,에레나전기공업,20126169
48505,"하나오니 3: 복수의 시간",20126169
48506,"하나오니 2: 사랑의 시작",20126169
48507,데메킹,20126169
48508,"이케맨 뱅크",20126169
48509,"하나오니 1 : 운명의 장난",20126169
48510,"보이즈 러브",20126169
48511,"느껴야 사는 여자",20126134
48512,"토르: 마법망치의 전설",20126130
48513,오토마타,20126129
48514,"비밀의 섬 이에로",20126129
48515,컷,10041990
48516,"라스베가스의 꿈",10041990
48517,"사운드 배리어",10041990
48518,마라톤,10041990
48519,"A, B, C... 맨해튼",10041990
48520,뱅뱅클럽,20126105
48521,"은밀한 도촬",20126102
48522,"불륜 현장",20126099
48523,"사쿠라의 비밀애",20126099
48524,"요시자와 아키호의 고양이 가족",20126097
48525,닌자정사,20126097
48526,"에로 닌자 카즈미 5",20126097
48527,엑스트라,20126093
48528,"크림레몬 : 마코의 동성애",20126087
48529,"크림 레몬-금지된관계",20126084
48530,"츠야코와 료칸의 정사",20126083
48531,"츠야코와 료칸의 정사 2",20126083
48532,"여은행원의 불륜 밀회",20126081
48533,"음란한 스튜어디스",20126081
48534,"미키의 동영상",20126081
48535,"새 엄마의 딸: 내 여자가 되던 날",20126076
48536,"그녀의 취향: 치한플레이",20126076
48537,"타락하는 유부녀",20126076
48538,"옷벗기 놀이에 빠진 아내 ",20126076
48539,"교생 미나코",20126076
48540,"선생님 우리 섹스할래요?",20126076
48541,"크림레몬 : 소녀의 초상화 ",20126076
48542,"도쿄 파라다이스 이별의 블루스",20126076
48543,"신 고질라",20090632
48544,"바람이 분다",20090632
48545,"에반게리온: Q",20090632
48546,"에반게리온 : 서(序)",20090632
48547,"큐티 하니",20090632
48548,식일,20090632
48549,"러브 앤 팝",20090632
48550,"신세기 에반게리온 : 엔드 오브 에반게리온(극장판)",20090632
48551,"신세기 에반게리온 : 데스&리버스",20090632
48552,동경치한열차,20126074
48553,그림일기,20111415
48554,"강철의 연금술사 : 미로스의 성스러운 별",20126055
48555,"책 속에 오르가즘이 있다",10038234
48556,"원피스 3D : 밀짚모자 체이스",20126054
48557,"시부야 표류소녀",20126052
48558,야키니쿠걸,20126052
48559,"13번째 여인",20126030
48560,톡투미,10073859
48561,케이브맨,10073859
48562,"이브의 시선 ",10073859
48563,찰리브라운-발렌타인데이,10033475
48564,찰리브라운-부활절,10033475
48565,찰리브라운-추수감사절,10033475
48566,찰리브라운-할로윈데이,10033475
48567,용재소림(소림칠금강),10084155
48568,"밀림의 왕자 레오(독수리의 출현 / 리아를 구출하라 / 밀림의 사냥대회)",20126009
48569,"밀림의 왕자 레오(새끼알 소동 / 다이아몬드와 악어의 전쟁)",20126009
48570,"밀림의 왕자 레오(밀림의 동물을 지켜라 / 밀림의 친구를 구하라 / 아기 사자의 비밀)",20126009
48571,클레오파트라,20126009
48572,"엠마뉴엘 7",10084480
48573,"엠마뉴엘 시리즈 : 사랑",10084480
48574,엠마누엘-향수,10084480
48575,"엠마누엘-인 베니스",10084480
48576,엠마누엘-포에버,10084480
48577,"엠마뉴엘 시리즈 : 마술",10084480
48578,"록본기 호스티스 납치사건2",20125961
48579,"록본기 호스티스 납치사건",20125961
48580,"귀 파는 여자",20125958
48581,"섹스 콜렉터",20125958
48582,"금지된 사랑 맛있는 섹스",20125958
48583,쿵푸닌자,20125950
48584,"소림강시 천극",20125950
48585,"소림강시 2012",20125950
48586,"미이라 - 진시황의 부활",20125950
48587,"스나이퍼 머시너리 ",20125947
48588,"레미제라블 디 오리지널 ",20125941
48589,"사랑의 찬가",20125942
48590,"워리어스 무에타이 리얼옹박",20125939
48591,브레이브,20125939
48592,"스무살의 침대",20125935
48593,"남쪽의 제왕",20125932
48594,"카보스 죽이기",20125932
48595,"더 밴드",20125931
48596,플레이백,20125929
48597,나비,10006264
48598,흑수선,10006264
48599,탈출,20125884
48600,"고시레 이야기",10005570
48601,"상실의 시계",10005570
48602,"빈 여성 야구단",10005570
48603,벗,10005570
48604,"런던 하이스트",20125873
48605,"데블스 플레이그라운드",20125873
48606,"아내의 은밀한 매력",20125882
48607,데미지,20125872
48608,"킬 스위치",20125872
48609,"멘 투 비",20125881
48610,"헤센 컨스피러시",20125881
48611,"리디머: 최후의 심판자",20125880
48612,"기관총을 든 미녀의 목을 가져와라",20125880
48613,"에이전트 맨드릴",20125880
48614,미라지맨,20125880
48615,"밴드 명: 올 댓 아이 러브",20125879
48616,천막,10005500
48617,"대추리에 살다",10005500
48618,"대추리 전쟁",10005500
48619,모순이에게,10005500
48620,"원스 어게인",20125871
48621,"원스 어게인",20125870
48622,"원스 어게인",20125869
48623,"세 번째 사랑",20125878
48624,"케이 나인 3",20125878
48625,미요코,20125853
48626,플랫라이너,20125859
48627,"스피드 워킹",20125859
48628,퍼펙트,20125859
48629,"밀레니엄 제 1부 : 여자를 증오한 남자들",20125859
48630,"치코와 리타",20125849
48631,"치코와 리타",20125837
48632,밀크보이즈,20125835
48633,"어둠의 저편(가제)",20125835
48634,"사랑하고 싶어 사랑하고 싶어(가제)",20125832
48635,라군,20125831
48636,"샹그릴라의 홍의천사",20125829
48637,콩가네,20125791
48638,마티나,20125779
48639,"몰랐던 것들",10005496
48640,데브리스,20112544
48641,윤의거리,10005167
48642,"달 세뇨",10005300
48643,다우징,10005300
48644,"인디포럼2014 필름2",10005300
48645,"디지털 삼인삼색 2000",10005300
48646,"인디포럼2015 특별1",10005300
48647,해변으로가다,10005422
48648,"데드맨 워킹 (Deadman Walking)",10005096
48649,얼굴값,10005353
48650,찔레꽃,10005369
48651,체포령,10005369
48652,밀월여행,10005375
48653,담다디,10005375
48654,"그녀와 마지막 춤을",10005375
48655,"얄숙이들의 개성시대",10005375
48656,"87 맨발의 청춘",10005375
48657,"말괄량이 대행진",10005375
48658,"월하의 사미인곡",10005375
48659,"춤추는 청춘 대학",10005375
48660,"밤마다 천국",10005375
48661,"대학 괴짜들",10005375
48662,"불타는 신록",10005375
48663,"열아홉살의 가을",10005375
48664,대학들개,10005375
48665,"스물 하나의 비망록",10005375
48666,"송골매의 모두 다 사랑하리",10005375
48667,"대학신입생 오달자의 봄",10005375
48668,대학얄개,10005375
48669,"깨소금과 옥떨메",10005375
48670,갈채,10005375
48671,"내 이름은 마야",10005375
48672,"달려라 풍선",10005375
48673,"낯선 곳에서 하룻밤",10005375
48674,"모모는 철부지",10005375
48675,"꽃밭에 나비",10005375
48676,"너는 여자 나는 남자",10005375
48677,"목마 위의 여자",10005375
48678,제갈맹순이,10005375
48679,개선문,10005375
48680,고교명랑교실,10005375
48681,"우리들의 고교시대",10005375
48682,"미스 양의 모험",10005375
48683,"불타는 소녀",10005375
48684,"첫눈이 내릴때",10005375
48685,"고교 우량아",10005375
48686,"이 다음에 우리는",10005375
48687,"시집 가는 날",10005375
48688,"푸른 교실",10005375
48689,"소녀의 기도",10005375
48690,"청춘을 이야기 합시다",10005375
48691,약속,10005375
48692,"여고 졸업반",10005375
48693,애처일기,10005375
48694,"진아의 편지",10005375
48695,악령,10005375
48696,설야,10005375
48697,"천사의 메아리",10005375
48698,"부부 교대",10005375
48699,"최고로 멋진 남자",10005375
48700,"3인의 검은 표범",10005375
48701,"감나무골 공서방",10005375
48702,여고얄개,10005424
48703,"Oh! 뷰리플 라이프",10005424
48704,"이생규장전 (李生窺牆傳)",10005430
48705,"69 핑크 라이더스 2",10005440
48706,"69 핑크 라이더스",10005440
48707,"우리가 진정 가야할 곳은",10005460
48708,파행,10005460
48709,"하얀 미소",10005460
48710,평양맨발,10005460
48711,"망령의 곡",10005460
48712,나팔수,10005460
48713,"축 총각졸업",10005460
48714,정조,10005460
48715,"77단의 비밀",10005460
48716,"전자인간 337",10005460
48717,영환지존,10005465
48718,첩혈강호,10005465
48719,"백발마녀전 2",20115719
48720,"광란의 정사",20115718
48721,"월트디즈니 삼총사 ",20115717
48722,"라이프 오브 파이",20115714
48723,"결혼 피로연",20115714
48724,"카드로 만든 집",20115712
48725,"물에서 건진 여자",20115711
48726,"사랑과 추억의 나날",20115670
48727,"마더스 보이",20115702
48728,"야생 선인장",20115701
48729,"미망인 글로리아",20115697
48730,"중독된 사랑",20115696
48731,틱스,20115692
48732,철뇌인,20115691
48733,네어,20115690
48734,"로맨틱 커플",20115687
48735,"칠칠 사십구",20115684
48736,"밤의 추적자",20115678
48737,로보워,20115677
48738,크레오라,20115676
48739,"여우의 미소",20115672
48740,"미스터 내니",20115671
48741,"특수요원 샘",20115660
48742,태자전설,20115659
48743,오씨,20115658
48744,"에스트라다의 미망인",20115655
48745,프라하,20115652
48746,"사랑의 예감",20115665
48747,"까뜨린느 드뇌브의 상류사회",20115664
48748,어져스터,20115661
48749,"낯선 여자와 정사",20115650
48750,"나이트 비지터",20115649
48751,비각칠,20115648
48752,"슈퍼 마리오",20115645
48753,재세추혼,20115643
48754,"아메리칸 닌자 5",20115651
48755,"양들의 반란",20115641
48756,"엄마의 노래",20115639
48757,"두 번 기절하는 남자",20115636
48758,"위험한 노출",20115630
48759,고등교육,20115628
48760,이노쎈스,20115627
48761,"트리플 임팩트",20115635
48762,K2,20115634
48763,사라피나,20115633
48764,"날으는 운동화",20115631
48765,바르샤바,20115620
48766,"맥스와 제레미",20115617
48767,"댄서 페이드",20115616
48768,"난쟁이 왕국",20115615
48769,"아메리칸 코만도",20115614
48770,징기스칸,20115626
48771,살인추적,20115625
48772,도운,20115624
48773,"미드나잇 대결전",20115623
48774,"닌자 키드 3",20115622
48775,카사노바,20115621
48776,"3일간의 전쟁",20115613
48777,"스트리트 나이트",20115612
48778,"허니문 인 베가스",20115611
48779,보이즈,20115573
48780,"짐 캐리의 에이스 벤츄라 2 ",20115601
48781,"프로그램 ",20115600
48782,"에그 맨 ",20115599
48783,"토이 스토리 ",20115598
48784,"바이킹의 전설 ",20115594
48785,"페어 게임 ",20115593
48786,"데스페라도 ",20115592
48787,"탱크 걸 ",20115590
48788,"야성적 본능 ",20115585
48789,"블러드 링 2 ",20115582
48790,"저격자 ",20115572
48791,"슈톤크 ",20115571
48792,"에릭 로버츠의 불사조 ",20115562
48793,"마이클 빈의 죽음의 표적",20115561
48794,"메모리 런 ",20115556
48795,"무법의 탈주자",20115555
48796,"데스 머신 ",20115554
48797,"악령의 숨결 ",20115553
48798,"브레이드 킬러 ",20115550
48799,"욕망의 저격자 ",20115549
48800,"분노의 처형자 ",20115546
48801,"폭풍탈주 ",20115545
48802,"레이디 엠마뉴엘 ",20115543
48803,"코드명 J ",20115542
48804,"파리 프랑스 ",20115541
48805,"러블리, 스틸",20115538
48806,템페스트,20115536
48807,"라인의 황금",20115536
48808,투어리스트,20115533
48809,레드라이트,20115532
48810,베리드,20115532
48811,"나루토 질풍전 극장판: 블러드 프리즌",20115529
48812,"나루토 질풍전 극장판 4 - 더 로스트 타워",20115529
48813,"애욕의 흔적 ",20115516
48814,"칼리포니아 ",20115515
48815,"러브 웨버 ",20115514
48816,"비포 더 레인 ",20115508
48817,"원죄적 본능 2 ",20115502
48818,"노라 없는 5일",20115501
48819,"라스트 카니발 ",20115496
48820,"속죄의 날 ",20115491
48821,"야수의 표적 ",20115484
48822,"페이퍼 하트",20115481
48823,"육체의 약속 ",20115478
48824,"파라노말 포제션",20115458
48825,"짧은 시간 긴 시간",20115454
48826,"오페라-아르미다 (메트로폴리탄)",20115414
48827,"섹스 파티 그리고 거짓말",20115399
48828,"토마스와 친구들: 블루마운틴 미스터리",20112883
48829,"토마스와 친구들 - 극장판 3",20112883
48830,"토마스와 친구들 - 극장판 2",20112883
48831,"카리브해의 정사 ",20115377
48832,나이트메어,20115387
48833,"신상 2 ",20115385
48834,"오페라-시몬 보카네그라(메트로폴리탄)",20115370
48835,"에프터 데스 ",20115368
48836,"베니스행 야간열차 ",20115366
48837,"오토매틱 ",20115357
48838,마스카라,20115349
48839,"달콤한 포로",20115349
48840,"돌프룬드 그랜의 퍼니셔 ",20115354
48841,데드라인,20115347
48842,"샤크 나이트 3D",10011612
48843,"스네이크 온 어 플레인",10011612
48844,셀룰러,10011612
48845,"데스티네이션 2",10011612
48846,허큘리스,20114451
48847,"타워 하이스트",20114451
48848,"뉴욕 아이 러브 유",20114451
48849,"러시 아워 3",20114451
48850,"엑스맨 : 최후의 전쟁",20114451
48851,"애프터 선셋",20114451
48852,"레드 드래곤",20114451
48853,"러시 아워 2",20114451
48854,패밀리맨,20114451
48855,"러시 아워 ",20114451
48856,"머니토크 ",20114451
48857,"서툴지만, 사랑",10055053
48858,"무사 노보우: 최후의 결전",10055053
48859,"제로 포커스",10055053
48860,"구구는 고양이다",10055053
48861,"황색 눈물",10055053
48862,"우리개 이야기",10055053
48863,"메종 드 히미코",10055053
48864,터치,10055053
48865,시니바나,10055053
48866,"조제, 호랑이 그리고 물고기들",10055053
48867,"금발의 초원",10055053
48868,카멜레온,20115320
48869,나부코,20115323
48870,"오페라-장미의 기사",20115323
48871,"오페라-장미의 기사",20115318
48872,"노출된 유혹 ",20115317
48873,"러브 어페어",20115280
48874,"하얀 아오자이",20115278
48875,"코티나에 밤의 여인 ",20115277
48876,"동물적 본색 ",20115312
48877,"사랑과 전쟁2",20115309
48878,스포일러,20115308
48879,"펌프킨 헤드 2 ",20115308
48880,"죽어도 좋아",20115304
48881,부기보이,20115303
48882,"셜록과 헤라클레스",20115302
48883,"유윌 미스 미",20115298
48884,"사랑의 묘약",20115294
48885,"오페라-호프만의 이야기",20115294
48886,"중금속 ",20115291
48887,촉목경심,20115291
48888,"이프 아이 스테이",20115282
48889,"셉템버 이슈",20115282
48890,"차가운 장미",20115265
48891,"당신을 오랫동안 사랑했어요",20115265
48892,"옥유단 ",20115253
48893,"쥬라기 레전드",20115249
48894,"프로테우스 ",20115249
48895,"킹스 데이",20115246
48896,"온니 더 스트롱 ",20115241
48897,"미스트 라이얼",20115220
48898,"파이어 라이트 ",10053061
48899,"위험한 사생활",20115219
48900,"천국의 속삭임",20115231
48901,"살아있는 야생탐험",20115180
48902,이글라,10013870
48903,"스티븐과 스테파니",20115175
48904,"캠퍼스 연애 소동",20115175
48905,헨드릭스,20115186
48906,라우라,20115185
48907,"샤샤를 위하여",20115184
48908,파티,20115183
48909,"그래서 나는 도끼부인과 결혼했다 ",20115167
48910,"문 나이트 ",20115161
48911,"귀부인과 승무원 2",20115161
48912,"마미 마켓 ",20115160
48913,레올로,20115153
48914,"장미의 샘 ",20115152
48915,"써가 ",20115141
48916,"쏘우 V",10012209
48917,"레이스 2 ",20115129
48918,유브라즈,20115129
48919,"노 엔트리",20115129
48920,셰임,20115129
48921,"키샨과 카니아",20115129
48922,문나,20115129
48923,스피드,20115129
48924,문나,20115128
48925,"영혼과 기적",20115126
48926,"노아 디어본의 단순한 삶 ",10002625
48927,"써브다운 ",10002625
48928,"죽기아니면 까무러치기",10002625
48929,"여자, 13월생",20115124
48930,"대통령의 여인",20115117
48931,나체촌,20115115
48932,"부에노스 아이레스 탱고 카페",10026933
48933,만종,20115111
48934,저스티스,10060860
48935,"블랙 에이리언",20115097
48936,끌로드부인2,20115096
48937,"골빈 사나이",20115102
48938,"신 팔도사나이",20115093
48939,"뜨거운 영광",20115093
48940,"한국 제일의 사나이",20115093
48941,"바보같은 사나이",20115093
48942,"예비군 팔도 사나이",20115093
48943,"돌아온 팔도 사나이",20115093
48944,에이미,10006816
48945,프록터의행운,10006816
48946,"더 클럽",10021429
48947,"타잔 3D",10014119
48948,"빌리와 용감한 녀석들 3D",10014119
48949,"임피 원더랜드 가다",10014119
48950,"돼지코 아기공룡 임피의 모험",10014119
48951,"영국 남자처럼 사랑하는 법",10080895
48952,"해리슨포드의 특별조치",10080895
48953,"라스베가스에서만 생길 수 있는 일",10080895
48954,"스타트 포 텐",10080895
48955,"20일밤, 그리고 비 오는 하루",20115063
48956,"명탐정 코난:베이커가의 망령",20115081
48957,밈지,10016772
48958,"킬러 칸 ",20115061
48959,"잘나가는 그녀에게 왜 애인이 없을까",10037937
48960,그랑프리,10056682
48961,"킬 미",10056682
48962,"여름이 준 선물",10056682
48963,이공,10056682
48964,"내 마음의 풍금",10056682
48965,"안드로메다 ",10056682
48966,"노래에 사랑을 싣고",10056682
48967,"악령의 상자",20115035
48968,"평화의 시대",10056883
48969,"육체의욕망 ",20115026
48970,실제상황,20114963
48971,실제상황,20114962
48972,실제상황,20114961
48973,클로우즈,10006454
48974,"뜨거운 비",10005071
48975,외계우뢰용,10005071
48976,마카리안고,10005071
48977,뽀뽀고양이,20112646
48978,락원,20113547
48979,자유전선,10006431
48980,"기타가 웃는다",20114871
48981,미녀사냥,10005061
48982,"가까이 더 가까이",10005048
48983,"화요일 밤의 여자",10005048
48984,요,10005048
48985,혈육마방,10005048
48986,"오륙도 이무기",10005048
48987,소림백호문,10005048
48988,"둘빼기 셋",10005048
48989,"구삼육 사건",10005048
48990,"맨주먹의 소녀들",10005048
48991,"사랑을 빌려 드립니다",10005048
48992,대학생,10005048
48993,"비에 젖은 입술",10005048
48994,"눈으로 묻고 얼굴로 대답하고 마음 속 가득히 사랑은 영원히",10005048
48995,"그대 변치 마오",10005048
48996,대학시절,10005048
48997,춘풍,10005048
48998,"뷰티풀 엑스",20114858
48999,"푸치니의 여인",20114855
49000,"푸치니의 여인",20114854
49001,"란의 연가",10005036
49002,"천사의 시",10005036
49003,앉은뱅이꽃,10005036
49004,"원색의 청춘",10005036
49005,"요절복통 신 양반뎐",10005036
49006,서울야누스,10005036
49007,"스타짱가 제트(Z) 마징가 브이 슈퍼베타맨",10005036
49008,"로버트스타 짱가",10005036
49009,"화랑브이 3총사",10005036
49010,"목없는 여살인마",10005036
49011,"여걸 청나비",10005036
49012,천용란,10005036
49013,"용호의 사촌들",10005036
49014,한녀,10005036
49015,"하늘아래 슬픔이",10005036
49016,"무림 18 여걸",10005036
49017,밀실의유혹,10005036
49018,"신혼 이야기",10005036
49019,"알게 될 거야",10005014
49020,15,20114713
49021,"키스할 것을",10029355
49022,요청,10029355
49023,"황보출, 그녀를 소개합니다",20113205
49024,"유리의 사도",20114831
49025,"밤을 걸고",20114831
49026,꼭지딴,10004951
49027,"굿모닝 대통령",10004951
49028,"어른들은 몰라요",10004951
49029,"미미와 철수의 청춘스케치",10004951
49030,목소리,10004934
49031,"간다고 잊을소냐",10004934
49032,"괴짜 부인",10004934
49033,"용칠이 형님",10004934
49034,여인도,10004934
49035,쌍검,10004934
49036,혈류,10004924
49037,날벼락,10004924
49038,"내장성의 대복수",10004924
49039,마징카이저,20114781
49040,"날아라! 호빵맨 극장판 : 우당탕과 쌍둥이별 ",20114781
49041,"무등산 타잔, 박흥숙",10029005
49042,형,10029005
49043,"K.K 훼미리 리스트",10029005
49044,"차이나타운 2",10029005
49045,"나를 보라 아메리카",10029005
49046,"신의 이방인",10029005
49047,"마이애미 커넥션",10029005
49048,차이나타운,10029005
49049,"4대 소림사/사대소림사",10029005
49050,"광동관 소화자",10029005
49051,"소림관 지배인",10029005
49052,"돌아온 용쟁호투",10029005
49053,"귀문의 왼발잡이",10029005
49054,대적수,10029005
49055,"내 갈 길을 묻지마",10029005
49056,"대련의 해당화",10029005
49057,대의,10029005
49058,파라문,10029005
49059,"죽음의 승부",10029005
49060,"맹인 대협객",10029005
49061,앨리스,10006039
49062,무법자,10006039
49063,소풍,10089431
49064,"풀리쉬 게임",10061860
49065,"엔젤 아이즈(Angel Eyes)",10056884
49066,"자웅동체의 불안",20114742
49067,"흡혈형사 나도열",10056344
49068,2009로스트메모리즈,10056344
49069,"나는 소망한다 내게 금지된 것을",10056344
49070,"DMZ, 비무장지대",10054898
49071,"헝그리 베스트 5",10054898
49072,공룡선생,10054898
49073,"난 깜짝놀랄 짓을 할거야",10054898
49074,"굿모닝 대통령",10054898
49075,"어른들은 몰라요",10054898
49076,청춘시대,10054898
49077,"미미와 철수의 청춘스케치",10054898
49078,청(블루스케치),10054898
49079,"욕망의 거리",10054898
49080,"내사랑 짱구",10054898
49081,사랑만들기,10054898
49082,사랑전쟁,10054898
49083,굿럭,10054898
49084,서울,10054562
49085,"소년, 천국에 가다",10054562
49086,"배니싱 트윈",10054562
49087,"안녕히 잘 가시게...",20114741
49088,"스테리 나잇",10028489
49089,웨이크(Wake),10028489
49090,"더 쉘(The Shell)",20069237
49091,일루젼(Illusion),20114734
49092,일루젼(Illusion),20114733
49093,일루젼(Illusion),20114732
49094,일루젼(Illusion),20114731
49095,"보고 싶어요",20112685
49096,눈물이생기는경로,20112685
49097,"그 날에...",20112685
49098,대화,10002356
49099,사경,20080737
49100,"사막의 에스키모",10087357
49101,쥐덫,10087357
49102,15,20114715
49103,15,20114714
49104,15,20114721
49105,15,20114712
49106,조인트(Joint),20114711
49107,"내일도 꼭, 엉클조",20114702
49108,"내일도 꼭, 엉클조",20114701
49109,야윈가슴,10003787
49110,풍경#0,10003787
49111,몸,10003787
49112,봉승아,10003763
49113,승아,10003763
49114,방주(方舟),10003736
49115,산불,10003732
49116,투명인간,10003732
49117,"원숭이는 물고기를 좋아한다 ",10003723
49118,변태,10003723
49119,Movement,10003723
49120,막걸스,10003718
49121,진실게임,10003718
49122,"아빠는 보디가드",10003718
49123,여자아리랑,10003718
49124,"복카치오 `93",10003718
49125,"복카치오 92",10003718
49126,"아이리스 더 무비",10003674
49127,소낙비,10003672
49128,"끝나지 않은 세월",10003532
49129,"설문대 할망 큰 솥에 빠져죽다",10003532
49130,"둥. 둥",10003527
49131,집보기,10003527
49132,Insecticide,10003527
49133,늦은여름,10003527
49134,"비오는 날의 부침개",10003527
49135,"용감한 사람들",10003525
49136,예수,10003523
49137,"돼지와 세익스피어",20112546
49138,댄스댄스,20100703
49139,쁘아종,20100703
49140,"게임의 법칙",20100703
49141,"결혼이야기 2",10003731
49142,"언제나 막차를 타고 오는 사람",10003488
49143,"천국의 땅",10003488
49144,"요괴인간 타요마 : 거대 바다괴물",20114662
49145,삼국지,20114662
49146,여정,20114661
49147,"성매매의 거리에서 쓴 꿈에 관한 보고서",10004899
49148,우담바라,10004898
49149,"바람난 도시",10004898
49150,"춤추는 달팽이",10004898
49151,"0점하의 자식들",10004898
49152,"밤의 천국",10004898
49153,"영웅들의 날개짓",10004858
49154,"밤으로의 긴 여로",10004858
49155,한녀,10056932
49156,"나를 보러와요",10056932
49157,"어머니와 아들",10056932
49158,"춘자의 사랑 이야기",10056932
49159,천동,10056932
49160,누나,10056932
49161,원녀,10056932
49162,장화홍련전,10056932
49163,"누나의 한",10056932
49164,"하우등( 夏雨燈 )",10004849
49165,신장개업,10004843
49166,"러브 러브",10004843
49167,"모텔 아쿠아리움 ",10004843
49168,애로영화,10004843
49169,"챔피언 마빡이",20114623
49170,"뻑킹 세븐틴",20068488
49171,"흩날리는 것들",20068488
49172,"그치지 않는 비는 없다",20068488
49173,기침,20068488
49175,"우주전사 홍길동",10006252
49176,"해저탐험대 마린X",10006252
49177,"괜찮아요 수달씨",20114618
49178,"인어할머니와 선장",20114617
49179,"사랑한다면 이들처럼",20114616
49180,"어머니의 백 번째 가을날",20114615
49181,"20년 전의 약속",20114614
49182,콩고,20114613
49183,아무르,20114612
49184,"아빠의 자장가",20113132
49185,"달이 차오른다, 가자",20112631
49186,춘,20111671
49187,호박전,10006302
49188,하얀물개,10006302
49189,"거지 포핀",10006302
49190,"Tide of love",20114611
49191,대춘향전,10006227
49192,"어느 중년부인의 위기",10006225
49193,단,10006225
49194,"지금 이대로가 좋아",10006225
49195,"길 잃은 사람들",10006215
49196,"그 여자의 일생",10006215
49197,"여성의 적",10006215
49198,대명,10006211
49199,"토끼를 태운 잠수함",10006211
49200,빨강바다,10006211
49201,졸업여행,10006211
49202,미녀공동묘지,10006211
49203,만삭,10006211
49204,"날마다 허물벗는 꽃뱀",10006211
49205,"난 모르겠네",10006211
49206,"팔도 기생",10006211
49207,"In the Cold Cold Night-03_Repeat Mark",20112411
49208,"In the Cold Cold Night -02 Metronome",20112411
49209,"In the Cold Cold Night-01_Prologue",20112411
49210,"인 더 콜드 콜드 나잇 (In the Cold Cold Night)",20112411
49211,"이제 난 용감해질거야",20112411
49212,"애인 2",10003300
49213,"사오정 혼자 집에 있는데",10003300
49214,알카포네,20114595
49215,드라이브,20114580
49216,드라이브,20114579
49217,"파도가 지나간 자리",20114578
49218,"투명인간 그리프",20114578
49219,"그레이트 레이드",20114578
49220,"브로큰 러브송",20114593
49221,폰티풀,20114593
49222,"쓰나미 : 킬러 웨이브",20114593
49223,트레이시:파편들,20114593
49224,"클레어 작전",20114593
49225,"퀴어 애즈 포크",20114593
49226,"슬리핑 뷰티",20114577
49227,"여름의 빛",20114591
49228,"이상한 빅토르 씨",20114591
49229,다이아나,20114591
49230,그랑프리,20114585
49231,"영웅 나폴레옹",20114575
49232,포이즌,20114575
49233,"절름발이 악마",20114575
49234,"꿈을 꾸다",20114575
49235,수선화,10005247
49236,화륜,10005247
49237,혼가,10005247
49238,유랑,10005247
49239,"애련송 : 환무곡",10005247
49240,뉴스페이퍼,10002544
49241,Bean,10002544
49242,엘리시움,10002505
49243,"범일동 블루스",10006566
49244,지상만가,10006570
49245,공포특급,10006570
49246,러브하우스,10006162
49247,바람의속삭임,10006162
49248,잘자라우리아기,10006162
49249,"임성옥 자살기",10006161
49250,유영,10006161
49251,플레이,20114521
49252,불면증,20114479
49253,"스나이퍼: 특수작전부대",10084969
49254,"논스톱 액시던트",10084969
49255,"슈퍼 샤크",10084969
49256,"원초적 본능 2",10084969
49257,"에어 레이지",10084969
49258,"엠마뉴엘-센슈얼 엔조이",10084969
49259,베놈,10084969
49260,스트랜디드,10084969
49261,"크리티칼 매스",10084969
49262,써머지드,10084969
49263,"마하 2",10084969
49264,"엄마는 투명 인간 2",10084969
49265,"백 슬라이더",10084969
