title,actorCD,total_profit,Name
마파도2,20159640,8362778700,최용환
"1724 기방난동사건",20159625,1897970000,정재형
Mr.아이돌,20159615,515508500,최용준
"마이 뉴 파트너",20159601,1699031500,김수일
"우아한 세계",20159599,6161685500,정재한
여배우들,20159574,3776407000,정재원
"강력 3반",20159566,5053205500,정재욱
변호인,20159546,82871781800,정재민
하모니,20159546,21641740000,정재민
모노폴리,20159543,2195709100,최용승
"마지막 선물",20159479,1740290500,최용석
"울학교 이티",20159509,4159767500,김정근
과속스캔들,20159500,53800771400,김수완
궁녀,20159499,9038167500,정재근
백야행,10005545,7121437000,김정국
똥파리,20159464,842501700,정인옥
"님은 먼 곳에",20159458,11200872500,정인애
"이장과 군수",20159412,7594186000,김철웅
"내 사랑",20159439,6315244000,정은혜
통증,20159435,5246996000,정은하
써니,20159434,54035565100,정은지
"눈에는 눈 이에는 이",20159433,13287054000,정은주
아랑,20159432,5726173700,이승주
"원탁의 천사",20159430,2224107100,정은정
카운트다운,20159404,3630557000,김철수
사마리아,20159421,285182500,정윤수
"눈에는 눈 이에는 이",20159420,13287054000,정윤
"동갑내기 과외하기 레슨 2",20159399,3309177500,정유진
돌려차기,20159398,253673000,정유진
바람,20111628,746323500,정유진
"바람피기 좋은 날",20159397,10738218900,정원모
"언니가 간다",20159396,947570700,정우석
"오직 그대만",20159391,7591008500,오정택
초능력자,20159390,15374798000,오정택
"고고 70",20159385,3865123500,정영숙
썸,20159380,1488328000,오정은
아저씨,20159367,39862180500,오정식
아저씨,20159367,47102707500,오정식
"브라보 마이 라이프",20159364,460596500,오정석
무방비도시,20159360,10591149500,오정미
"날아라 허동구",20159356,2333597000,오재훈
"7급 공무원",20159294,26380710000,김철남
"화려한 휴가",20159293,44098470600,김철기
불량남녀,20159348,3562190000,오재진
"미녀는 괴로워",20159347,36292848900,오재진
"말죽거리 잔혹사",20159328,3837152000,정영민
"여선생 VS 여제자",20159274,5265267506,오은석
하류인생,10050669,1470927500,오은석
하모니,20159270,21641740000,오은미
"기다리다 미쳐",20159280,2865110500,권순범
음란서생,20159237,14944528700,권순규
웨딩드레스,20159234,997380500,권수현
"고고 70",20159268,3865123500,김정교
도레미파솔라시도,20159259,1185999000,오윤영
"연애, 그 참을 수 없는 가벼움",20159258,3611679500,오윤영
"너는 내 운명",20159224,17653752500,김수연
해운대,20159253,81025004000,김정곤
"홍길동의 후예",20159209,4259705000,권세은
"우리들의 행복한 시간",20159181,14938458000,정연주
부당거래,20159059,20996302500,권성현
"거룩한 계보",20159131,8759204600,이승영
"가문의 위기(가문의 영광2)",20070362,28622355500,김재희
페스티발,20159118,1517889500,정아라
"두 여자",20159049,967522000,권성민
"우리 학교",20159106,210875100,정시영
"위험한 상견례",20159092,19174920500,정승혜
청춘만화,20159090,9785168000,정승혜
"투 가이즈",20159085,3584851500,김재훈
"태극기 휘날리며",20159083,15687180500,정승진
"용서는 없다",20159062,8597290000,정승연
"사랑해, 말순씨",20159039,2191787000,정승규
펀치레이디,10005531,243405000,김재홍
"고고 70",20159004,3865123500,이승수
"바르게 살자",20158982,13944930000,박영
"마법천자문: 대마왕의 부활을 막아라",20158973,776385500,박연진
해결사,20158972,13844624000,박연정
전우치,20158960,44092710000,박연수
"퍼펙트 게임",20158947,11220408500,최용규
"우리 학교",20158938,210875100,박애리
"우리 학교",20158937,210875100,박애리
무법자,10056235,1221713500,이승민
"비스티 보이즈",10056235,4785467000,이승민
Mr.아이돌,20158923,515508500,최영희
"원탁의 천사",20158916,2224107100,최영희
"두 여자",20158913,967522000,최영훈
낭만자객,20158911,312851500,최영훈
복면달호,20158900,9008143000,박아름
투혼,20158904,1432123500,최영환
초능력자,20158894,15374798000,박아람
써니,20158885,54035565100,최영호
"굿모닝 프레지던트",20158869,18567863300,김재호
"이대로, 죽을 순 없다(Short Time)",20158871,4266661500,최영찬
투사부일체,20158867,31959686000,최영진
작전,20158858,10086067500,이승기
타짜,20158849,36181314700,최영준
맹부삼천지교,20158848,1424995500,최영주
청춘만화,20113266,9785168000,최영주
신기전,10056226,24326346000,이승근
신기전,10056226,4926508500,이승근
"달빛 길어올리기",20158837,362910000,최영재
쌍화점,20158830,25411823400,이승구
"형사; Duelist",20158778,5845646000,박승호
"국경의 남쪽",20158774,1431751800,이순화
도가니,20158760,35566892800,박승원
청춘만화,20158755,9785168000,박승범
"여자는 남자의 미래다",20158753,778685500,박승배
"오래된 정원",20158749,1490000000,박승민
"사랑방 선수와 어머니",20158745,3286151000,박슬아
"카리스마 탈출기",10028859,532419300,박슬기
몽정기2,10028859,5110555000,박슬기
"대한민국 1%",20158731,2244690500,박순호
"오래된 정원",20158724,1490000000,박순영
"우리 학교",20158722,210875100,박순애
공필두,20158719,958576600,이순성
도가니,20158710,35566892800,이순남
"퍼펙트 게임",20158704,11220408500,박수환
"슈퍼맨이었던 사나이",20158676,3642176500,박수현
천년학,20158658,847948500,송순섭
몽정기2,20158654,5110555000,권병주
비상,20158649,221371000,임용선
비상,20158649,217973600,임용선
"국경의 남쪽",20158645,1431751800,임보람
"잘 알지도 못하면서",10004751,274134500,김수범
"말죽거리 잔혹사",20158643,3837152000,김수민
"세븐 데이즈",20158538,13720377000,임경진
"고고 70",20158605,3865123500,박수경
상사부일체,20158599,5807823500,이수형
맹부삼천지교,20158577,1424995500,박송이
실미도,10058265,10923920500,이효정
써니,20158575,54035565100,류혜린
"오래된 정원",20158531,1490000000,이효원
"파송송 계란탁",20158573,6292855500,김나미
다세포소녀,20158569,2862391500,김수관
"내 남자의 로맨스",20158560,4895975500,박솔
비상,20158559,221371000,박소희
비상,20158559,217973600,박소희
"우리 동네",20110650,2463752000,박소희
궁녀,20110650,9038167500,박소희
"어머니는 죽지 않는다",20110650,705081000,박소희
"안녕, 형아",20158551,5614875500,박소현
"불꽃처럼 나비처럼",20158550,12302961500,박소현
"마이 웨이",20158525,15995187000,이홍섭
불량남녀,20158498,3562190000,정슬기
싸움,20158497,2195870500,정슬기
"꽃피는 봄이 오면",20158488,3201626000,박소윤
야수,20158509,5339725500,정순영
"해부학 교실",20158483,3627352500,정수현
"호로비츠를 위하여",20158482,2813074600,정수현
청담보살,20158473,9599189500,정수진
퀵,20158442,22960890000,정수인
올드미스다이어리,20158435,4750247000,정수영
하류인생,20158434,1470927500,정수영
"7급 공무원",20158399,26380710000,이수지
...ing,20053366,217269000,박소연
상사부일체,20158390,5807823500,이호연
"백만장자의 첫사랑",20158388,3375971500,이호식
"우리 생애 최고의 순간",20158380,26119699000,이수정
"바르게 살자",10028814,13944930000,박소라
"브라보 마이 라이프",20158363,460596500,이호
"사랑방 선수와 어머니",20158360,3286151000,정수경
"내 여자친구를 소개합니다",20158349,8329341500,이호경
"나두야 간다",20158332,1215167500,정소영
"예의없는 것들",20158328,4326582400,박세훈
"예의없는 것들",20158328,4886772800,박세훈
"형사; Duelist",20158326,5845646000,박세환
"시실리 2km",20158310,7340447000,정소연
"시실리 2km",20158310,8049487000,정소연
밀양,20158304,10267556000,이혜영
걸스카우트,20158302,1545587500,정세현
"아치와 씨팍",20158301,640343800,김창후
원스어폰어타임,20158298,10136738500,정세진
"마이 뉴 파트너",20158296,1699031500,정세영
"애정결핍이 두 남자에게 미치는 영향",20115001,2928135400,이혜영
"결정적 한방",20158290,439400000,박세진
"소년, 천국에 가다",20158289,1258000500,이수일
"마지막 늑대",20158288,303851500,이혜영
퀴즈왕,20158273,4188846000,이수영
"언니가 간다",20158262,947570700,김창호
"내 여자친구를 소개합니다",20158267,8329341500,임종식
"화려한 휴가",20158265,44098470600,임종민
"역전의 명수",20158261,3222783000,임종길
"달콤한 거짓말",20158249,3122965500,정성호
"수상한 고객들",20158240,7953428000,정성하
"즐거운 인생",10061841,7874566500,정성미
"나두야 간다",20158163,1215167500,오유미
완득이,20158159,38532269000,임정환
"오래된 정원",20158152,1490000000,임정혜
"날아라 허동구",20158137,2333597000,임정철
새드무비,20158129,5628200500,오용택
파랑주의보,20158126,1453890000,임정은
부당거래,20158111,20996302500,임정언
올드보이,20158097,1928502500,오영주
푸른소금,20158090,5739824500,오영석
"티끌모아 로맨스",20158076,2942253500,최영인
해바라기,20158073,7835485400,최영은
투혼,20158065,1432123500,최영웅
"우리 학교",20072899,210875100,박세영
가면,20158042,2139483000,오아름
하류인생,20158043,1470927500,최영심
"우리 생애 최고의 순간",20158040,26119699000,오아름
고지전,20158022,21968680600,임재현
"오래된 정원",20158011,1490000000,박세라
"구르믈 버서난 달처럼",20158007,10241690500,임재윤
"그때 그 사람들",20158006,5777895500,이수미
"그놈은 멋있었다",20158001,2309055500,박성희
"태극기 휘날리며",20158001,15687180500,박성희
"눈부신 날에",20157972,1729412500,김치훈
황진이,20157968,7763409000,박성환
"철가방 우수氏",10056136,604032500,이수나
"투 가이즈",10056136,3584851500,이수나
"미스터 주부퀴즈왕",20157888,2106892000,오승환
"김관장 대 김관장 대 김관장",20157883,5575404600,오승현
천년학,10050536,847948500,오승은
"호로비츠를 위하여",20157851,2813074600,오승연
"어린 왕자",20157850,493278500,박성현
허브,20157850,7652767000,박성현
모던보이,20157848,4992149500,박성현
"미녀는 괴로워",20157848,36292848900,박성현
이끼,10050456,25437192500,오순태
"1번가의 기적",20157839,15494034100,오수현
"맨발의 기봉이",20111296,12239242400,오수현
웨딩드레스,20157832,997380500,오수정
"역전의 명수",10050444,3222783000,오수민
아저씨,20157811,39862180500,박성택
아저씨,20157811,47102707500,박성택
수,20157810,1208282000,박성택
투사부일체,20157807,31959686000,이송
"파송송 계란탁",20157805,6292855500,이솔지
무적자,20157801,11629780500,이소희
해바라기,20157776,7835485400,이소진
도가니,20157740,35566892800,최영수
"화이트: 저주의 멜로디",20157736,5587166000,최영성
"꽃미남 연쇄 테러 사건",20157729,594082500,최영석
체포왕,10050416,6413325500,오성수
실종,10050416,4346511500,오성수
투사부일체,20157712,31959686000,최영미
짝패,20157686,6585188500,최영남
태풍태양,20157686,304884500,최영남
"고고 70",20157678,3865123500,오선화
돌려차기,20157675,253673000,오선화
"썬데이 서울",20157667,227157000,오선영
"날아라 허동구",20157665,2333597000,이소라
"싸움의 기술",20110643,7330992000,박성준
회초리,20157633,479093000,김재일
"고고 70",20157632,3865123500,이세현
퀵,20157623,22960890000,최연주
"방가? 방가!",20157620,7013842000,최연우
포화속으로,20157613,23831958600,이세진
한반도,20157606,20597497600,최연식
"그녀를 믿지 마세요",20157604,1859615500,최연수
"고고 70",20157599,3865123500,최여진
"구세주 2",20157594,773088000,박성원
가루지기,20157594,1777803000,박성원
"날아라 허동구",20157594,2333597000,박성원
초능력자,10072448,15374798000,최양락
"맨발의 기봉이",10072448,12239242400,최양락
"구르믈 버서난 달처럼",20157582,10241690500,정선미
써니,20157580,54035565100,최아름
"꿈은 이루어진다",20157560,718090000,최시찬
쌍화점,20157551,25411823400,최승희
리턴,20157550,4271865500,최승희
걸프렌즈,20157540,781692500,최승훈
허밍,20157536,642352000,임재영
"마지막 늑대",20157530,303851500,최승호
"S 다이어리",20157529,7024070500,임재연
황해,20157523,17497165500,임재민
"브라보 마이 라이프",20157517,460596500,최승현
청춘만화,20157509,9785168000,임재강
트럭,20157508,3730899000,임장환
"강철중: 공공의 적 1-1",20157507,28638460100,임장현
"4교시 추리영역",20157496,459533500,임장군
"여자는 남자의 미래다",10088401,778685500,허영진
회초리,20110638,479093000,박성열
"슈퍼맨이었던 사나이",20157490,3642176500,임임남
"대한민국 1%",20110012,2244690500,이세영
"간 큰 가족",20110012,8212961893,이세영
"불꽃처럼 나비처럼",20157451,12302961500,최승일
"내 생애 가장 아름다운 일주일",20157449,14710541000,임이랑
"웰컴 투 동막골",20157445,40328508500,임은희
"뷰티풀 선데이",20157442,1123934000,임은혜
써니,20157438,54035565100,임은채
"4교시 추리영역",20157437,459533500,임은지
"달빛 길어올리기",20157422,362910000,최승연
"어머니는 죽지 않는다",20157417,705081000,임은연
걸스카우트,20157408,1545587500,최승기
"썬데이 서울",10028766,227157000,박성빈
"오로라 공주",10028766,5365343000,박성빈
다찌마와리,10028766,4114057000,박성빈
바람,20157386,746323500,박성범
"해피 에로 크리스마스",20157386,459220000,박성범
"파괴된 사나이",20157387,7683092100,임윤주
집행자,20157380,2935796000,정상일
신기전,20157367,24326346000,박성배
신기전,20157367,4926508500,박성배
비상,20157367,221371000,박성배
비상,20157367,217973600,박성배
홀리데이,20157336,7885116000,박성민
원스어폰어타임,20157339,10136738500,임원창
"거북이 달린다",20157321,20618276000,최수현
"방과후 옥상",20157314,4817252500,최수진
"첼로-홍미주 일가 살인사건",20157313,985067500,최수진
7광구,20157293,19391653500,정상용
"나는 갈매기",20157281,703977000,정보영
밀양,20157275,10267556000,박성도
"아기와 나",20157262,2641412500,정병철
변호인,20157257,82871781800,박성근
"달콤한 인생",20157254,7233790500,박성균
노리개,20157248,1229614500,민지현
똥파리,20157245,842501700,박성국
"발레 교습소",20157231,531276500,김태균
"지금 사랑하는 사람과 살고 있습니까?",20157227,7004658500,김태균
"빼꼼의 머그잔 여행",20157227,559367500,김태균
"주유소 습격사건 2",20157199,5379208500,이세미
"군도: 민란의 시대",20157197,36985578499,김재영
사마리아,20157197,285182500,김재영
외톨이,20157183,476386500,정은영
엠,20063701,2775697500,이세련
"고고 70",20157168,3865123500,정은선
"작은 연못",20157164,311840500,이성희
잠복근무,20157162,9590663500,정은미
짝패,20157159,6585188500,정은미
시,20157154,1542788950,정은경
"어린 왕자",20157126,493278500,정윤석
"슬픔보다 더 슬픈 이야기",20157123,4724214000,정윤미
"썬데이 서울",20157105,227157000,김재선
파랑주의보,20157104,1453890000,정유정
신데렐라,20157090,3333808000,정유미
"심야의 F.M.",20157089,9179188500,정유미
"날아라 허동구",20157082,2333597000,정유경
"라디오 스타",20157078,9860797500,정원호
"훈장과 악동들",20157062,213784000,정원재
"나는 갈매기",20157030,703977000,임용수
"기다리다 미쳐",20157024,2865110500,이성환
마음이...,20157022,4639709300,임요한
"날아라 허동구",20157020,2333597000,정원석
"달콤한 인생",10062052,7233790500,정원경
"작은 연못",20156998,311840500,임오섭
"두 여자",20156994,967522000,임예진
"오로라 공주",20156993,5365343000,임예숙
비상,20156992,221371000,임예성
비상,20156992,217973600,임예성
"권순분여사 납치사건",20156968,9807862000,최수영
"안녕, 형아",20156961,5614875500,임영신
"내 생애 최악의 남자",20156959,2877614000,임영식
파랑주의보,20156958,1453890000,김재민
"여고괴담 4 : 목소리",20156952,2474641500,최수연
통증,20156921,5246996000,임여문
"구세주 2",20156918,773088000,임애라
"결정적 한방",20156916,439400000,임아인
"슈퍼맨이었던 사나이",20156893,3642176500,임승혁
"강철중: 공공의 적 1-1",20156886,28638460100,김재득
의뢰인,20156874,17797131500,임승빈
"누구나 비밀은 있다",20156872,3529305500,임승범
하류인생,20156863,1470927500,임순우
바람,20156679,746323500,김태민
바람,20156713,746323500,최성원
방자전,20156721,22486492000,최성일
김씨표류기,20156784,4736518000,최소영
"공공의 적 2",20156792,20091127000,최수경
"고고 70",20156788,3865123500,이성찬
"결정적 한방",20156775,439400000,최소라
"브라보 마이 라이프",20156772,460596500,최세현
돌려차기,20156765,253673000,최세영
투혼,20156742,1432123500,최성필
글러브,20156741,13756104000,최성필
회초리,20156730,479093000,최성진
체포왕,20156716,6413325500,최성원
"후회하지 않아",20156714,263049900,최성원
연애술사,20156705,6383653500,최성욱
사랑,20156703,13446137500,최성우
"간 큰 가족",20156699,8212961893,최성용
"세상에서 가장 아름다운 이별",20156697,2297005000,박설희
"우리 학교",20156693,210875100,박선화
"언니가 간다",20156685,947570700,박선혜
분홍신,20156685,6768135000,박선혜
"예의없는 것들",20110768,4326582400,박선욱
"예의없는 것들",20110768,4886772800,박선욱
"심장이 뛴다",20156620,7624895500,박선영
"슬픔보다 더 슬픈 이야기",20156620,4724214000,박선영
쌍화점,20156620,25411823400,박선영
전우치,20156615,44092710000,정우철
쌍화점,20156613,25411823400,정우진
카운트다운,20156602,3630557000,김태성
알포인트,20156584,5714762000,정용훈
알포인트,20156584,6792339000,정용훈
"구미호 가족",20156574,877984800,윤태선
"사랑해, 말순씨",20156553,2191787000,정용욱
"우아한 세계",20156552,6161685500,정용우
"거룩한 계보",20156546,8759204600,정용수
하류인생,20156541,1470927500,임수철
김씨표류기,20156538,4736518000,임수진
똥파리,20156531,842501700,임수용
"박수칠 때 떠나라",20156497,13181626500,윤진호
포화속으로,20156491,23831958600,윤진태
비상,20156483,221371000,정요한
비상,20156483,217973600,정요한
"달콤한 거짓말",20156481,3122965500,박선민
"광식이 동생 광태",20156481,12811265009,박선민
나탈리,20156482,1114062000,임소은
요가학원,20156455,1927358500,윤진성
의형제,20156454,40153729000,임세환
"정승필 실종사건",20156451,2296093000,임세호
"구미호 가족",20156447,877984800,윤진석
원스어폰어타임,20156444,10136738500,김송미
몽정기2,20156427,5110555000,윤지희
실종,20156427,4346511500,윤지희
복면달호,20156418,9008143000,임세미
"용서는 없다",20156416,8597290000,정영훈
황진이,20156403,7763409000,윤지혜
"박수칠 때 떠나라",20156401,13181626500,정영호
Mr.아이돌,20156366,515508500,임성현
"키다리 아저씨",20156353,2789824500,정영주
"두 얼굴의 여친",20156348,4586849000,임성찬
"생, 날선생",20156301,1438331800,김소정
"죽이고 싶은",20156276,952555500,김태연
"주먹이 운다(Crying Fist)",20156254,9322812000,정민혁
"미녀는 괴로워",20156252,36292848900,윤지원
잠복근무,20156251,9590663500,윤지원
"여고괴담 5",20156248,4158738000,정민지
"동해물과 백두산이",20156239,1041877500,윤지영
"달마야, 서울 가자",20111377,4469579500,윤지연
"마법천자문: 대마왕의 부활을 막아라",20156231,776385500,윤지수
퀵,20156217,22960890000,윤지민
"사랑이 무서워",10054523,3020062500,윤지민
"마을금고 연쇄습격사건",20156215,728085000,윤지나
"마이 뉴 파트너",20156207,1699031500,정민영
스카우트,20156186,1899792000,윤준식
"왕의 남자",20156185,66014775400,윤준식
돌려차기,20156182,253673000,정민규
아이들...,20156152,13579712500,정민
로망스,20156131,2376146100,윤종훈
상사부일체,20156126,5807823500,임성준
파랑주의보,20156125,1453890000,정미진
"그 남자의 책 198쪽",20156120,587173500,임성자
말아톤,20156102,26284943000,정미영
순정만화,20156090,4682641000,박서연
모비딕,20156092,3264596000,이성일
"그때 그 사람들",20156082,5777895500,임성암
"썬데이 서울",20156078,227157000,정미애
"썬데이 서울",20156066,227157000,윤종한
"내 사랑",20156057,6315244000,박새롬
"비열한 거리",20156059,11664597600,정미소
말아톤,20156052,26284943000,정미선
"마지막 선물",20156050,1740290500,임성빈
"브라보 마이 라이프",20156043,460596500,윤종인
남극일기,20156040,5478113500,임성민
실미도,20156038,10923920500,이성원
"원탁의 천사",20156037,2224107100,정미란
"우리 학교",20156026,210875100,정미나
"서양 골동 양과자점 앤티크",20156010,7420399500,박상훈
"아치와 씨팍",20156009,640343800,정미
투혼,20156004,1432123500,임성건
열혈남아,20156001,2834514800,윤종석
올드보이,20155988,1928502500,임설아
"용의주도 미스신",10061712,3743082000,정명훈
황해,20155934,17497165500,정명식
바람,20155922,746323500,임선미
"슈퍼 빼꼼: 스파이 대작전",20155921,712734900,박상호
"빼꼼의 머그잔 여행",20155921,559367500,박상호
애인,20155907,625824000,임석현
"영화는 영화다",20155903,8967441000,임석규
똥파리,20155900,842501700,임서은
"여고괴담 4 : 목소리",20155896,2474641500,임샛별
"내 눈에 콩깍지",20155887,400965500,윤정원
"나는 갈매기",20155886,703977000,윤정원
"두 여자",20155870,967522000,권민성
"내 생애 가장 아름다운 일주일",20155868,14710541000,박상현
"퍼펙트 게임",20155866,11220408500,이성수
"영화는 영화다",20155849,8967441000,김소리
가루지기,20155844,1777803000,이성복
"고고 70",20155842,3865123500,윤정연
"심장이 뛴다",20155839,7624895500,권민경
김씨표류기,20155833,4736518000,이성배
"달콤한 인생",20155830,7233790500,윤정섭
"말죽거리 잔혹사",20155824,3837152000,김소라
초능력자,20155820,15374798000,윤정빈
하모니,20155818,21641740000,윤정빈
평행이론,20155810,6793066000,박상혁
"돈 텔 파파",20155805,3481025000,윤정
"돈 텔 파파",20155805,902219500,윤정
써니,20155804,54035565100,윤정
"귀신이 산다",20155803,11898748500,임상란
"서울이 보이냐",20155799,309575000,박상하
Mr.아이돌,20155788,515508500,임사랑
"세븐 데이즈",20155779,13720377000,윤재웅
가면,20155749,2139483000,박상철
사마리아,20155742,285182500,임병조
쌍화점,20155729,25411823400,김세희
"국경의 남쪽",20155725,1431751800,임병근
행복,20155723,7737599000,임병관
"후회하지 않아",20155713,263049900,임범
뚝방전설,20155699,2132943200,김세환
비상,10029043,221371000,박윤재
비상,10029043,217973600,박윤재
"브라보 마이 라이프",10029043,460596500,박윤재
"두 사람이다",20155685,1505964500,박상진
"영화는 영화다",20155677,8967441000,박상진
"미녀는 괴로워",20155662,36292848900,임민승
"화려한 휴가",20155645,44098470600,박상준
"최종병기 활",20155636,55827861500,임미주
상사부일체,20155631,5807823500,권미경
"박수칠 때 떠나라",20155627,13181626500,임미연
"이대로, 죽을 순 없다(Short Time)",20155625,4266661500,임미숙
Mr.아이돌,20155624,515508500,윤이슬
"대한민국 1%",20155621,2244690500,윤의석
"생, 날선생",20155614,1438331800,임미미
"비열한 거리",20155606,11664597600,임미경
짝패,20155592,6585188500,박상재
하류인생,20155591,1470927500,임문섭
똥파리,20155580,842501700,윤은경
식객,20155578,18979312500,박상인
회초리,20155556,479093000,박상은
리턴,20155551,4271865500,임말숙
황해,20155538,17497165500,임만규
"용서는 없다",20155523,8597290000,임두영
"너는 펫",20155520,3810103000,윤용일
"김종욱 찾기",20155516,8208944000,정동화
청춘만화,20155511,9785168000,박상원
"사랑해, 말순씨",20155511,2191787000,박상원
커플즈,20155510,2705566500,임동현
"나는 갈매기",20155504,703977000,임동하
"킹콩을 들다",20155497,8851802500,임동철
"킹콩을 들다",20155496,8851802500,임동찬
체포왕,20155493,6413325500,정동철
몽정기2,20155490,5110555000,박상운
쌍화점,20155485,25411823400,김세정
"작업의 정석",10054417,11706585100,윤영준
해운대,20155473,81025004000,임동우
다세포소녀,20155458,2862391500,정도영
"너는 펫",20155448,3810103000,윤영식
몽정기2,20067147,5110555000,박상욱
"태극기 휘날리며",20155433,15687180500,임동빈
체포왕,20155419,6413325500,정단비
몽정기2,20155411,5110555000,정다정
투사부일체,10061652,31959686000,정다은
"용의주도 미스신",20155405,3743082000,정다영
거미숲,20155401,273950500,윤영
"여고괴담 4 : 목소리",20114601,2474641500,윤영
"목포는 항구다",20155387,2673832500,임도기
챔프,20155386,3850241300,박상우
그랑프리,20155386,1219746000,박상우
연애술사,20155380,6383653500,박상우
"사랑해, 말순씨",20155381,2191787000,임대환
가족,10028694,8051239500,박상우
가족,10028694,1073144500,박상우
집행자,20155379,2935796000,박상용
로망스,20155374,2376146100,박상영
그랑프리,20155360,1219746000,박상언
"GP 506",20155360,6316842000,박상언
"사랑해, 말순씨",20155358,2191787000,윤여준
"고死 두 번째 이야기: 교생실습",20155351,5802318000,박상아
"킬 미",20155328,386192500,권기형
"사랑방 선수와 어머니",20155316,3286151000,정다운
"로맨틱 헤븐",20155315,542739500,정다영
몽정기2,20155313,5110555000,정다미
가루지기,10061639,1777803000,정나은
"안녕! 유에프오",20155307,250534000,정금자
마린보이,20155305,5503176500,정광진
쌍화점,20155304,25411823400,정광민
"유감스러운 도시",20155303,10289635500,정경훈
포화속으로,20155301,23831958600,정경일
"고고 70",20155300,3865123500,정경애
파주,20155298,969489100,정경수
헤드,20155296,462025000,정경미
"사랑이 무서워",20155295,3020062500,정경미
괴물,20155293,64802996000,정강희
괴물,20155293,66715881300,정강희
"눈부신 날에",20155292,1729412500,전훈
"해부학 교실",20155291,3627352500,전호성
최강로맨스,20155290,6931136500,전혜진
"인사동 스캔들",20155286,7780811000,전형준
"미스터 주부퀴즈왕",20155285,2106892000,전현우
"내 생애 가장 아름다운 일주일",20155283,14710541000,전창훈
"말죽거리 잔혹사",20155282,3837152000,전진우
부당거래,20155281,20996302500,전진영
추격자,20155279,33986449500,전진배
"대한민국 1%",20155278,2244690500,전지운
"나는 갈매기",20155276,703977000,전준우
"마이 캡틴 김대출",10061457,663144000,전주협
"발레 교습소",20155271,531276500,전정호
애자,20155270,13633902000,전정원
비상,20155267,221371000,전재호
비상,20155267,217973600,전재호
"잘 살아보세",10061435,1415274100,전재현
스페어,20155265,287654500,전재영
"여자는 남자의 미래다",10061413,778685500,전은미
"굿모닝 프레지던트",20155264,18567863300,전유진
리턴,20155261,4271865500,전우진
"고고 70",20155256,3865123500,전영호
"달빛 길어올리기",20155255,362910000,전영준
잠복근무,20155255,9590663500,전영준
"썬데이 서울",20155254,227157000,전영민
도가니,20155252,35566892800,전영미
"사랑해, 말순씨",20155251,2191787000,전승훈
완득이,20155250,38532269000,전승엽
걸프렌즈,20155244,781692500,전수민
가루지기,20155239,1777803000,이성미
포화속으로,20155237,23831958600,이성문
사생결단,20155233,10934307100,이성만
전우치,20155215,44092710000,이성두
"슈퍼스타 감사용",20155212,4073017000,이성덕
"국경의 남쪽",20155179,1431751800,권경선
...ing,20155168,217269000,이성경
"우리 생애 최고의 순간",20155156,26119699000,이설화
"1724 기방난동사건",20155142,1897970000,전성애
"내 사랑",20155130,6315244000,이선화
사생결단,20155125,10934307100,전성길
"원탁의 천사",20155124,2224107100,전선영
"고死 두 번째 이야기: 교생실습",20155123,5802318000,전상호
초능력자,20155122,15374798000,전상하
부당거래,20155121,20996302500,전봉수
"심장이 뛴다",20113991,7624895500,전병철
하류인생,20155120,1470927500,전병욱
"방가? 방가!",20155118,7013842000,전병덕
헤드,20155117,462025000,전병기
"킹콩을 들다",20155116,8851802500,전병관
식객,20155115,18979312500,전민우
리턴,20155114,4271865500,전만재
"미녀는 괴로워",20155113,36292848900,전고은
"비열한 거리",20155112,11664597600,전경수
"4교시 추리영역",20155110,459533500,장희정
"국경의 남쪽",20155108,1431751800,장훈
"미쓰 홍당무",20113236,3603598500,장혜진
투혼,20155106,1432123500,이선호
특수본,10060627,8096052500,장현정
태풍태양,20155101,304884500,장현수
"퍼펙트 게임",20155100,11220408500,이선진
포화속으로,20155098,23831958600,장현근
"아라한 장풍대작전",20155097,5207878000,장혁진
가면,20155092,2139483000,장철수
하류인생,20155088,1470927500,장찬희
행복,20155087,7737599000,장진희
사생결단,20155086,10934307100,장진호
"미쓰 홍당무",20155085,3603598500,장진영
태풍태양,20155080,304884500,장지훈
태풍태양,20155079,304884500,장지혜
"두뇌유희프로젝트, 퍼즐",20155078,1450490000,장지원
"내 눈에 콩깍지",20155077,400965500,장지은
"가문의 부활 - 가문의 영광3",20155077,15996330400,장지은
무방비도시,20155075,10591149500,장지용
"천하장사 마돈나",20155074,3552058700,장지영
"천하장사 마돈나",20155074,1652561200,장지영
잠복근무,20155073,9590663500,장지영
"가문의 위기(가문의 영광2)",20122204,28622355500,장지영
친정엄마,20155071,3311591000,장지연
"나의 결혼원정기",20155068,3860195500,장준희
아저씨,20155066,39862180500,장준호
아저씨,20155066,47102707500,장준호
"연애의 목적",20155065,9846423390,장준영
극장전,10060501,262191500,장주영
"천국의 우편배달부",20155063,637892500,장주연
"카리스마 탈출기",20155062,532419300,장정희
"악마를 보았다",20155060,13403595000,장정원
"악마를 보았다",20155060,13919416500,장정원
"너는 펫",20155059,3810103000,장정숙
커플즈,20155059,2705566500,장정숙
구세주,20155058,10087308700,장정미
파주,20155054,969489100,장재호
"백만장자의 첫사랑",20155053,3375971500,장재혁
"내 머리 속의 지우개",10060457,11919939500,장재용
"조용한 세상",10060455,937877400,장재영
사과,10060455,384127000,장재영
원스어폰어타임,20155051,10136738500,장인호
"결정적 한방",20155050,439400000,장인수
하류인생,20155048,1470927500,장은희
"좋지 아니한가",20155047,1849140000,장은혜
