title,ActorCD,ActorAvgP,ActorSumP,ActorMinP,ActorMaxP
,20143723,7957651500,7957651500,7957651500,7957651500
,10087631,2395099000,4790198000,676141000,4114057000
,20143590,6585188500,6585188500,6585188500,6585188500
,20143588,44098470600,44098470600,44098470600,44098470600
,20143565,4158738000,4158738000,4158738000,4158738000
,20143467,6253550500,12507101000,5714762000,6792339000
,20143454,15655329500,15655329500,15655329500,15655329500
,20143440,6793066000,6793066000,6793066000,6793066000
,20143434,10267556000,10267556000,10267556000,10267556000
,20143414,66014775400,66014775400,66014775400,66014775400
,20143390,5852391000,5852391000,5852391000,5852391000
,10061488,5807823500,5807823500,5807823500,5807823500
,20143343,8208944000,8208944000,8208944000,8208944000
,20143296,5845646000,5845646000,5845646000,5845646000
,20143262,9008143000,9008143000,9008143000,9008143000
,20143258,18979312500,18979312500,18979312500,18979312500
,20143248,17797131500,17797131500,17797131500,17797131500
,20143230,14938458000,14938458000,14938458000,14938458000
,20143161,10738218900,10738218900,10738218900,10738218900
,20143137,7591008500,7591008500,7591008500,7591008500
,20143089,37398536950,74797073900,20996302500,53800771400
,20143064,5379208500,5379208500,5379208500,5379208500
,20142949,4271865500,4271865500,4271865500,4271865500
,20142889,8212961893,8212961893,8212961893,8212961893
,20121442,41523501554,4.15235E+11,209955500,135753322310
,20142849,4188846000,4188846000,4188846000,4188846000
,10087549,4159767500,4159767500,4159767500,4159767500
,20142673,20483051393,20483051393,20483051393,20483051393
,20142661,9471138230,9471138230,9471138230,9471138230
,20142638,3865123500,3865123500,3865123500,3865123500
,20142586,11220408500,11220408500,11220408500,11220408500
,10008105,6571076625,26284306501,1158210500,10289635500
,20142537,9846423390,9846423390,9846423390,9846423390
,20142478,5852391000,5852391000,5852391000,5852391000
,20142455,4750247000,4750247000,4750247000,4750247000
,20142426,17797131500,17797131500,17797131500,17797131500
,20142354,44098470600,44098470600,44098470600,44098470600
,20142306,55827861500,55827861500,55827861500,55827861500
,20142268,18390012500,18390012500,18390012500,18390012500
,20142201,4785467000,4785467000,4785467000,4785467000
,20142172,4114057000,4114057000,4114057000,4114057000
,10030223,7424957700,7424957700,7424957700,7424957700
,20142054,13620907500,27241815000,8851802500,18390012500
,20142049,7121437000,7121437000,7121437000,7121437000
,20142035,14710541000,14710541000,14710541000,14710541000
,20142001,6315244000,6315244000,6315244000,6315244000
,20141933,7593177750,15186355500,5587166000,9599189500
,20141878,20996302500,20996302500,20996302500,20996302500
,20141726,7013842000,7013842000,7013842000,7013842000
,20141634,9471138230,9471138230,9471138230,9471138230
,20141592,6383653500,6383653500,6383653500,6383653500
,20141575,4271750500,4271750500,4271750500,4271750500
,20125227,11220408500,11220408500,11220408500,11220408500
,10088446,7330992000,7330992000,7330992000,7330992000
,10088416,7004658500,7004658500,7004658500,7004658500
,20123976,9860797500,9860797500,9860797500,9860797500
,20141269,3584851500,3584851500,3584851500,3584851500
,20141159,15645115750,31290231500,8329341500,22960890000
,20141149,8152498250,16304996500,8096052500,8208944000
,20141117,3865123500,3865123500,3865123500,3865123500
,20141113,6292855500,6292855500,6292855500,6292855500
,20141104,5587166000,5587166000,5587166000,5587166000
,20140993,13756104000,13756104000,13756104000,13756104000
,20140978,15687180500,15687180500,15687180500,15687180500
,20140731,22960890000,22960890000,22960890000,22960890000
,20140714,43482444000,86964888000,39862180500,47102707500
,20140667,29011354700,58022709400,4221938000,53800771400
,20133845,6459720000,12919440000,1699031500,11220408500
,20140410,21968680600,21968680600,21968680600,21968680600
,20140359,10267556000,10267556000,10267556000,10267556000
,20140332,19391653500,19391653500,19391653500,19391653500
,20140248,3850241300,3850241300,3850241300,3850241300
,10087440,44098470600,44098470600,44098470600,44098470600
,20140023,11090682500,11090682500,11090682500,11090682500
,20139995,19838443000,19838443000,19838443000,19838443000
,20139887,15995187000,15995187000,15995187000,15995187000
,20139751,3790477000,3790477000,3790477000,3790477000
,20123127,4221938000,4221938000,4221938000,4221938000
,20123096,10738218900,10738218900,10738218900,10738218900
,20139733,5028497000,5028497000,5028497000,5028497000
,20139717,12302961500,12302961500,12302961500,12302961500
,20139539,7809823250,15619646500,5028497000,10591149500
,20139485,7737599000,7737599000,7737599000,7737599000
,20139469,6292855500,6292855500,6292855500,6292855500
,20080564,9846423390,9846423390,9846423390,9846423390
,20139451,7699255750,15398511500,1642407500,13756104000
,20139334,11220408500,11220408500,11220408500,11220408500
,20139280,5802318000,5802318000,5802318000,5802318000
,20139277,54035565100,54035565100,54035565100,54035565100
,20139261,5110555000,5110555000,5110555000,5110555000
,10029533,7121437000,7121437000,7121437000,7121437000
,20139252,8208944000,8208944000,8208944000,8208944000
,20069154,10136738500,10136738500,10136738500,10136738500
,20139181,6315244000,6315244000,6315244000,6315244000
,20139160,11220408500,11220408500,11220408500,11220408500
,20139151,6161685500,6161685500,6161685500,6161685500
,20139146,21968680600,21968680600,21968680600,21968680600
,20139142,7624895500,7624895500,7624895500,7624895500
,20139107,9860797500,9860797500,9860797500,9860797500
,20139095,10267556000,10267556000,10267556000,10267556000
,20139046,7983184500,7983184500,7983184500,7983184500
,20138929,3584851500,3584851500,3584851500,3584851500
,20138877,28638460100,28638460100,28638460100,28638460100
,20138863,12915475750,25830951500,5739824500,20091127000
,10029443,7424957700,7424957700,7424957700,7424957700
,20138792,15687180500,15687180500,15687180500,15687180500
,10043751,2602309950,5204619900,1652561200,3552058700
,20138644,31959686000,31959686000,31959686000,31959686000
,20133636,12488256250,24976512500,11220408500,13756104000
,20138564,20091127000,20091127000,20091127000,20091127000
,20138562,15995187000,15995187000,15995187000,15995187000
,20138524,3630557000,3630557000,3630557000,3630557000
,10029413,7763409000,7763409000,7763409000,7763409000
,20138486,3730899000,3730899000,3730899000,3730899000
,20138471,28638460100,28638460100,28638460100,28638460100
,20138470,6316842000,6316842000,6316842000,6316842000
,20138464,17497165500,17497165500,17497165500,17497165500
,20138445,8851802500,8851802500,8851802500,8851802500
,20138431,28638460100,28638460100,28638460100,28638460100
,20138429,9590663500,9590663500,9590663500,9590663500
,20138416,6161685500,6161685500,6161685500,6161685500
,20138404,7420399500,7420399500,7420399500,7420399500
,20138403,10591149500,10591149500,10591149500,10591149500
,10067407,18390012500,18390012500,18390012500,18390012500
,20138389,5628200500,5628200500,5628200500,5628200500
,20138380,4785467000,4785467000,4785467000,4785467000
,20138374,4266661500,4266661500,4266661500,4266661500
,20138340,4469579500,4469579500,4469579500,4469579500
,20138333,8096052500,8096052500,8096052500,8096052500
,20138330,22486492000,22486492000,22486492000,22486492000
,20138319,7591008500,7591008500,7591008500,7591008500
,20138264,6931136500,6931136500,6931136500,6931136500
,20138193,9590663500,9590663500,9590663500,9590663500
,20138138,3810103000,3810103000,3810103000,3810103000
,20138137,38532269000,38532269000,38532269000,38532269000
,20138136,9785168000,9785168000,9785168000,9785168000
,20138127,4750247000,4750247000,4750247000,4750247000
,20138099,5802318000,5802318000,5802318000,5802318000
,20138080,3810103000,3810103000,3810103000,3810103000
,20138077,33986449500,33986449500,33986449500,33986449500
,20137973,3827484000,3827484000,3827484000,3827484000
,10007006,6513683150,13027366300,3333808000,9693558300
,20137942,4469579500,4469579500,4469579500,4469579500
,20137915,5739824500,5739824500,5739824500,5739824500
,20137871,3810103000,3810103000,3810103000,3810103000
,20137863,65759438650,1.31519E+11,64802996000,66715881300
,20137835,5807823500,5807823500,5807823500,5807823500
,20137813,22960890000,22960890000,22960890000,22960890000
,20137795,20996302500,20996302500,20996302500,20996302500
,20137672,81025004000,81025004000,81025004000,81025004000
,20137658,5478113500,5478113500,5478113500,5478113500
,20137635,5852391000,5852391000,5852391000,5852391000
,20137613,4785467000,4785467000,4785467000,4785467000
,20137575,9860797500,9860797500,9860797500,9860797500
,20137573,3837152000,3837152000,3837152000,3837152000
,20137558,3865123500,3865123500,3865123500,3865123500
,20132165,8329341500,8329341500,8329341500,8329341500
,20137521,14944528700,14944528700,14944528700,14944528700
,20137356,13181626500,13181626500,13181626500,13181626500
,20137234,6768135000,6768135000,6768135000,6768135000
,20137156,6315244000,6315244000,6315244000,6315244000
,20137152,3529305500,3529305500,3529305500,3529305500
,20137018,7683092100,7683092100,7683092100,7683092100
,20137015,33986449500,33986449500,33986449500,33986449500
,20100707,3978029000,3978029000,3978029000,3978029000
,20136959,15800299000,15800299000,15800299000,15800299000
,20136957,7652767000,7652767000,7652767000,7652767000
,20136922,5628200500,5628200500,5628200500,5628200500
,20136918,9590663500,9590663500,9590663500,9590663500
,20136914,7004658500,7004658500,7004658500,7004658500
,20136896,3856253833,11568761500,253673000,8851336500
,20136782,19838443000,19838443000,19838443000,19838443000
,20136775,8208944000,8208944000,8208944000,8208944000
,20136767,4630569000,4630569000,4630569000,4630569000
,20136753,44098470600,44098470600,44098470600,44098470600
,20136737,8023653000,8023653000,8023653000,8023653000
,20136691,3743082000,3743082000,3743082000,3743082000
,20136689,23831958600,23831958600,23831958600,23831958600
,10072920,3630557000,3630557000,3630557000,3630557000
,20136597,33986449500,33986449500,33986449500,33986449500
,20136590,5777895500,5777895500,5777895500,5777895500
,20136565,7591008500,7591008500,7591008500,7591008500
,20136535,26380710000,26380710000,26380710000,26380710000
,20136495,54035565100,54035565100,54035565100,54035565100
,20136486,23831958600,23831958600,23831958600,23831958600
,20136459,54035565100,54035565100,54035565100,54035565100
,20136451,8208944000,8208944000,8208944000,8208944000
,20136420,10591149500,10591149500,10591149500,10591149500
,20136354,8096052500,8096052500,8096052500,8096052500
,20136337,9008143000,9008143000,9008143000,9008143000
,20136330,8096052500,8096052500,8096052500,8096052500
,20136316,43482444000,86964888000,39862180500,47102707500
,20136308,40153729000,40153729000,40153729000,40153729000
,10072879,15800299000,15800299000,15800299000,15800299000
,20136252,3630557000,3630557000,3630557000,3630557000
,20136238,6253550500,12507101000,5714762000,6792339000
,20136181,25411823400,25411823400,25411823400,25411823400
,20136137,10267556000,10267556000,10267556000,10267556000
,20136040,3730899000,3730899000,3730899000,3730899000
,20136035,44098470600,44098470600,44098470600,44098470600
,20136006,10086067500,10086067500,10086067500,10086067500
,20136005,9807963501,9807963501,9807963501,9807963501
,20136004,8651186000,8651186000,8651186000,8651186000
,20135995,9785168000,9785168000,9785168000,9785168000
,20135993,43256979150,86513958300,3642176500,82871781800
,20135981,4686013500,4686013500,4686013500,4686013500
,20135925,8023653000,8023653000,8023653000,8023653000
,20135697,4724214000,4724214000,4724214000,4724214000
,20135693,5587166000,5587166000,5587166000,5587166000
,20135669,7424957700,7424957700,7424957700,7424957700
,20135658,8651186000,8651186000,8651186000,8651186000
,10004225,21918641967,65755925900,5639910500,53800771400
,20135623,13944930000,13944930000,13944930000,13944930000
,20135548,7721721500,15443443000,773088000,14670355000
,20135494,40153729000,40153729000,40153729000,40153729000
,20135400,14710541000,14710541000,14710541000,14710541000
,20135398,6240174500,6240174500,6240174500,6240174500
,20135355,8851802500,8851802500,8851802500,8851802500
,20135278,3810103000,3810103000,3810103000,3810103000
,20135257,6413325500,6413325500,6413325500,6413325500
,20135254,5807823500,5807823500,5807823500,5807823500
,20135241,44098470600,44098470600,44098470600,44098470600
,20135233,3630557000,3630557000,3630557000,3630557000
,20135227,7591008500,7591008500,7591008500,7591008500
,20135218,8759204600,8759204600,8759204600,8759204600
,20135153,18979312500,18979312500,18979312500,18979312500
,20135133,2602309950,5204619900,1652561200,3552058700
,20135083,5641848000,5641848000,5641848000,5641848000
,20135076,18390012500,18390012500,18390012500,18390012500
,20135064,10591149500,10591149500,10591149500,10591149500
,20135016,38532269000,38532269000,38532269000,38532269000
,20121064,7624895500,7624895500,7624895500,7624895500
,20135005,7330992000,7330992000,7330992000,7330992000
,20135004,19075737900,19075737900,19075737900,19075737900
,20134988,5246996000,5246996000,5246996000,5246996000
,20134979,7835485400,7835485400,7835485400,7835485400
,20134948,2769193753,5538387506,273120000,5265267506
,20134942,18567863300,18567863300,18567863300,18567863300
,20134906,10086067500,10086067500,10086067500,10086067500
,10029223,25411823400,25411823400,25411823400,25411823400
,20134886,10267556000,10267556000,10267556000,10267556000
,20134873,12684530500,12684530500,12684530500,12684530500
,20134863,7233790500,7233790500,7233790500,7233790500
,20080078,4606677600,9213355200,4326582400,4886772800
,20064967,3627352500,3627352500,3627352500,3627352500
,20111080,1809641050,3619282100,1243136000,2376146100
,10006273,27227274470,1.08909E+11,447691500,62697419249
,20134629,44092710000,44092710000,44092710000,44092710000
,20134573,10136738500,10136738500,10136738500,10136738500
,20134552,25437192500,25437192500,25437192500,25437192500
,20134546,5614875500,5614875500,5614875500,5614875500
,20134536,4158738000,4158738000,4158738000,4158738000
,20134475,11220408500,11220408500,11220408500,11220408500
,20134473,4271865500,4271865500,4271865500,4271865500
,20110696,5639910500,5639910500,5639910500,5639910500
,20134455,9785168000,9785168000,9785168000,9785168000
,20134398,14710541000,14710541000,14710541000,14710541000
,20110692,3474239000,3474239000,3474239000,3474239000
,20134315,21968680600,21968680600,21968680600,21968680600
,20134311,12531840500,12531840500,12531840500,12531840500
,20134295,7763409000,7763409000,7763409000,7763409000
,20134292,10934307100,10934307100,10934307100,10934307100
,20134282,15374798000,15374798000,15374798000,15374798000
,20134248,8212961893,8212961893,8212961893,8212961893
,20134184,20597497600,20597497600,20597497600,20597497600
,20134155,43482444000,86964888000,39862180500,47102707500
,20134142,22960890000,22960890000,22960890000,22960890000
,20134132,5852391000,5852391000,5852391000,5852391000
,10089869,2651674000,5303348000,2474641500,2828706500
,20134113,13466476000,13466476000,13466476000,13466476000
,20134083,7300383567,21901150700,842501700,20091127000
,20134070,81025004000,81025004000,81025004000,81025004000
,20134020,17797131500,17797131500,17797131500,17797131500
,10040674,5503176500,5503176500,5503176500,5503176500
,20133981,8023653000,8023653000,8023653000,8023653000
,20133979,9590663500,9590663500,9590663500,9590663500
,20133974,7624895500,7624895500,7624895500,7624895500
,10005283,5553399800,11106799600,2068632100,9038167500
,20133759,9179188500,9179188500,9179188500,9179188500
,20133709,19523888750,39047777500,515508500,38532269000
,20133677,44098470600,44098470600,44098470600,44098470600
,10072780,11674131000,11674131000,11674131000,11674131000
,20133665,10923920500,10923920500,10923920500,10923920500
,10062078,6459581750,12919163500,387323000,12531840500
,20133588,10086067500,10086067500,10086067500,10086067500
,20133574,3926917300,3926917300,3926917300,3926917300
,20133570,11220408500,11220408500,11220408500,11220408500
,20133545,18390012500,18390012500,18390012500,18390012500
,20115209,12129206715,24258413429,2616673429,21641740000
,20133530,13287054000,13287054000,13287054000,13287054000
,20133513,11706585100,11706585100,11706585100,11706585100
,20133510,15655329500,15655329500,15655329500,15655329500
,20133504,11706585100,11706585100,11706585100,11706585100
,20133485,7737599000,7737599000,7737599000,7737599000
,20133466,7215602500,14431205000,985067500,13446137500
,20133429,33986449500,33986449500,33986449500,33986449500
,20133415,7874566500,7874566500,7874566500,7874566500
,20133366,7835485400,7835485400,7835485400,7835485400
,20133349,8581442100,8581442100,8581442100,8581442100
,20133333,6413325500,6413325500,6413325500,6413325500
,20133313,7233790500,7233790500,7233790500,7233790500
,20121448,5765678367,17297035100,250534000,14670355000
,10089727,7763409000,7763409000,7763409000,7763409000
,20133260,25411823400,25411823400,25411823400,25411823400
,20133253,3810103000,3810103000,3810103000,3810103000
,10072753,18567863300,18567863300,18567863300,18567863300
,20133178,36292848900,36292848900,36292848900,36292848900
,20133174,3810103000,3810103000,3810103000,3810103000
,20133172,51333372000,1.02667E+11,21641740000,81025004000
,10072745,17797131500,17797131500,17797131500,17797131500
,20133138,4285830500,4285830500,4285830500,4285830500
,20133087,17038639000,17038639000,17038639000,17038639000
,20133071,5641848000,5641848000,5641848000,5641848000
,20133061,12684530500,12684530500,12684530500,12684530500
,20133050,5395201500,5395201500,5395201500,5395201500
,10029094,18567863300,18567863300,18567863300,18567863300
,20133014,13633902000,13633902000,13633902000,13633902000
,20132999,7004658500,7004658500,7004658500,7004658500
,20132965,43482444000,86964888000,39862180500,47102707500
,20132960,10267556000,10267556000,10267556000,10267556000
,10066699,3790477000,3790477000,3790477000,3790477000
,20132946,3810103000,3810103000,3810103000,3810103000
,20132901,12042571000,12042571000,12042571000,12042571000
,20132827,19075737900,19075737900,19075737900,19075737900
,20132825,19075737900,19075737900,19075737900,19075737900
,20132763,5339725500,5339725500,5339725500,5339725500
,20132756,4158738000,4158738000,4158738000,4158738000
,20132748,7591008500,7591008500,7591008500,7591008500
,20132746,13181626500,13181626500,13181626500,13181626500
,20132732,6383653500,6383653500,6383653500,6383653500
,20132721,51131717650,1.02263E+11,19391653500,82871781800
,20132720,20996302500,20996302500,20996302500,20996302500
,20132714,11664597600,11664597600,11664597600,11664597600
,20132712,8842295700,8842295700,8842295700,8842295700
,20132708,3584851500,3584851500,3584851500,3584851500
,10040541,12182088845,24364177689,8870143589,15494034100
,20132706,54035565100,54035565100,54035565100,54035565100
,20132564,7591008500,7591008500,7591008500,7591008500
,20132550,3865123500,3865123500,3865123500,3865123500
,20132527,15494034100,15494034100,15494034100,15494034100
,20132504,9693558300,9693558300,9693558300,9693558300
,20132503,22960890000,22960890000,22960890000,22960890000
,20132478,31959686000,31959686000,31959686000,31959686000
,20132472,6161685500,6161685500,6161685500,6161685500
,20132414,8329341500,8329341500,8329341500,8329341500
,20132407,36292848900,36292848900,36292848900,36292848900
,20132390,5110555000,5110555000,5110555000,5110555000
,20132387,54035565100,54035565100,54035565100,54035565100
,20132364,13633902000,13633902000,13633902000,13633902000
,10005237,81025004000,81025004000,81025004000,81025004000
,20123378,15687180500,15687180500,15687180500,15687180500
,20123365,11664597600,11664597600,11664597600,11664597600
,20123333,19391653500,19391653500,19391653500,19391653500
,20123309,20091127000,20091127000,20091127000,20091127000
,20123294,9590663500,9590663500,9590663500,9590663500
,10028998,40153729000,40153729000,40153729000,40153729000
,20132330,53800771400,53800771400,53800771400,53800771400
,20132329,13633902000,13633902000,13633902000,13633902000
,20132317,4259705000,4259705000,4259705000,4259705000
,10028983,44092710000,44092710000,44092710000,44092710000
,20132301,13661505750,27323011500,13403595000,13919416500
,20132297,8759204600,8759204600,8759204600,8759204600
,20132274,5587166000,5587166000,5587166000,5587166000
,20132245,5628200500,5628200500,5628200500,5628200500
,20132201,3611679500,3611679500,3611679500,3611679500
,20132195,4895975500,4895975500,4895975500,4895975500
,20132185,3630557000,3630557000,3630557000,3630557000
,20132174,8597290000,8597290000,8597290000,8597290000
,10066232,7420399500,7420399500,7420399500,7420399500
,20132152,38532269000,38532269000,38532269000,38532269000
,20132140,5807823500,5807823500,5807823500,5807823500
,20132114,7591008500,7591008500,7591008500,7591008500
,20132082,4998021550,9996043100,210875100,9785168000
,20132062,3865123500,3865123500,3865123500,3865123500
,20132054,3865123500,3865123500,3865123500,3865123500
,10006511,4724214000,4724214000,4724214000,4724214000
,20132001,3865123500,3865123500,3865123500,3865123500
,20131998,15655329500,15655329500,15655329500,15655329500
,10006344,10289635500,10289635500,10289635500,10289635500
,20131927,7233790500,7233790500,7233790500,7233790500
,20131896,13844624000,13844624000,13844624000,13844624000
,20131891,11629780500,11629780500,11629780500,11629780500
,20131889,19967462500,19967462500,19967462500,19967462500
,20131853,4255397500,4255397500,4255397500,4255397500
,20131827,22209675300,22209675300,22209675300,22209675300
,20131796,18979312500,18979312500,18979312500,18979312500
,20131794,13720377000,13720377000,13720377000,13720377000
,20131769,40328508500,40328508500,40328508500,40328508500
,20131763,10934307100,10934307100,10934307100,10934307100
,20131737,4895975500,4895975500,4895975500,4895975500
,20131712,5587166000,5587166000,5587166000,5587166000
,20131711,6292855500,6292855500,6292855500,6292855500
,20131708,3653445400,3653445400,3653445400,3653445400
,20131699,3865123500,3865123500,3865123500,3865123500
,20131689,15584755500,15584755500,15584755500,15584755500
,20131660,3850241300,3850241300,3850241300,3850241300
,10089645,43488814535,43488814535,43488814535,43488814535
,20131638,9693558300,9693558300,9693558300,9693558300
,20131518,22960890000,22960890000,22960890000,22960890000
,20131460,20543446650,82173786600,2828706500,44092710000
,20131441,6383653500,6383653500,6383653500,6383653500
,20131348,6161685500,6161685500,6161685500,6161685500
,20131240,10923920500,10923920500,10923920500,10923920500
,20131236,23831958600,23831958600,23831958600,23831958600
,20131234,15374798000,15374798000,15374798000,15374798000
,20090184,10923920500,10923920500,10923920500,10923920500
,20131209,10136738500,10136738500,10136738500,10136738500
,20131181,3865123500,3865123500,3865123500,3865123500
,20131173,3630557000,3630557000,3630557000,3630557000
,20131084,5777895500,5777895500,5777895500,5777895500
,20131073,17797131500,17797131500,17797131500,17797131500
,20131047,19174920500,19174920500,19174920500,19174920500
,20131042,43482444000,86964888000,39862180500,47102707500
,20131040,7874566500,7874566500,7874566500,7874566500
,20131028,22486492000,22486492000,22486492000,22486492000
,20111614,5521584250,11043168500,1258000500,9785168000
,20130999,10738218900,10738218900,10738218900,10738218900
,20130989,36292848900,36292848900,36292848900,36292848900
,20130968,3810103000,3810103000,3810103000,3810103000
,20130965,12531840500,12531840500,12531840500,12531840500
,20130964,5575404600,5575404600,5575404600,5575404600
,20130951,53800771400,53800771400,53800771400,53800771400
,10005200,7763409000,7763409000,7763409000,7763409000
,20130867,3630557000,3630557000,3630557000,3630557000
,20130858,4529657500,9059315000,462025000,8597290000
,10089543,3172495750,6344991500,705081000,5639910500
,20130830,3642176500,3642176500,3642176500,3642176500
,20130828,14710541000,14710541000,14710541000,14710541000
,20130821,7594186000,7594186000,7594186000,7594186000
,20130809,38532269000,38532269000,38532269000,38532269000
,20130791,21968680600,21968680600,21968680600,21968680600
,20130781,21968680600,21968680600,21968680600,21968680600
,20130778,4817252500,4817252500,4817252500,4817252500
,20130762,44098470600,44098470600,44098470600,44098470600
,20130748,1841689750,3683379500,460596500,3222783000
,20130707,12531840500,12531840500,12531840500,12531840500
,20130706,14938458000,14938458000,14938458000,14938458000
,20130684,7763409000,7763409000,7763409000,7763409000
,20130640,36292848900,36292848900,36292848900,36292848900
,20130639,14938458000,14938458000,14938458000,14938458000
,20130621,44092710000,44092710000,44092710000,44092710000
,10040308,22010977000,22010977000,22010977000,22010977000
,20130564,4682641000,4682641000,4682641000,4682641000
,20130556,6306680500,6306680500,6306680500,6306680500
,20130503,4259705000,4259705000,4259705000,4259705000
,10040292,43482444000,86964888000,39862180500,47102707500
,20130460,10975657500,21951315000,309575000,21641740000
,20130428,7013842000,7013842000,7013842000,7013842000
,20130426,15374798000,15374798000,15374798000,15374798000
,20130417,9590663500,9590663500,9590663500,9590663500
,20130405,18979312500,18979312500,18979312500,18979312500
,20130384,3865123500,3865123500,3865123500,3865123500
,20130357,9471138230,9471138230,9471138230,9471138230
,20130273,4750247000,4750247000,4750247000,4750247000
,20130268,82871781800,82871781800,82871781800,82871781800
,20130257,15996330400,15996330400,15996330400,15996330400
,20130251,15995187000,15995187000,15995187000,15995187000
,20130226,55827861500,55827861500,55827861500,55827861500
,20130224,10289635500,10289635500,10289635500,10289635500
,20130199,3865123500,3865123500,3865123500,3865123500
,20130195,6383653500,6383653500,6383653500,6383653500
,20130136,3630557000,3630557000,3630557000,3630557000
,20130120,3562190000,3562190000,3562190000,3562190000
,10006461,19967462500,19967462500,19967462500,19967462500
,10065812,4221938000,4221938000,4221938000,4221938000
,20130050,6292855500,6292855500,6292855500,6292855500
,20130044,15687180500,15687180500,15687180500,15687180500
,10006494,13053655270,39160965809,937877400,25411823400
,20130029,15374798000,15374798000,15374798000,15374798000
,20130012,11248046300,22496092600,527412000,21968680600
,10000610,10087308700,10087308700,10087308700,10087308700
,20125748,5503176500,5503176500,5503176500,5503176500
,20125685,8842295700,8842295700,8842295700,8842295700
,20125683,44098470600,44098470600,44098470600,44098470600
,20125667,44092710000,44092710000,44092710000,44092710000
,20125658,7422697000,7422697000,7422697000,7422697000
,20125649,7420399500,7420399500,7420399500,7420399500
,20125648,4639709300,4639709300,4639709300,4639709300
,20125645,5614875500,5614875500,5614875500,5614875500
,20125639,3790477000,3790477000,3790477000,3790477000
,10065689,9860797500,9860797500,9860797500,9860797500
,20125632,8096052500,8096052500,8096052500,8096052500
,20125611,17598617600,17598617600,17598617600,17598617600
,20125541,4736518000,4736518000,4736518000,4736518000
,20123265,8851802500,8851802500,8851802500,8851802500
,10006488,8792575250,17585150500,1897970000,15687180500
,20125495,19174920500,19174920500,19174920500,19174920500
,20125490,15995187000,15995187000,15995187000,15995187000
,20125483,38532269000,38532269000,38532269000,38532269000
,20125468,18979312500,18979312500,18979312500,18979312500
,20125466,43482444000,86964888000,39862180500,47102707500
,20125464,5662926501,11325853001,1517889500,9807963501
,20125461,43482444000,86964888000,39862180500,47102707500
,20125456,23831958600,23831958600,23831958600,23831958600
,20125449,9785168000,9785168000,9785168000,9785168000
,20125394,3497585633,10492756900,263049900,7983184500
,20125373,2130229150,4260458300,1431751800,2828706500
,20125371,35566892800,35566892800,35566892800,35566892800
,20125364,4394280750,8788561500,459220000,8329341500
,10028978,15655329500,15655329500,15655329500,15655329500
,20125324,4159767500,4159767500,4159767500,4159767500
,20125191,17797131500,17797131500,17797131500,17797131500
,20125039,11220408500,11220408500,11220408500,11220408500
,20125003,22486492000,22486492000,22486492000,22486492000
,20124999,5641848000,5641848000,5641848000,5641848000
,20124922,6768135000,6768135000,6768135000,6768135000
,20124903,6585188500,6585188500,6585188500,6585188500
,20124844,5739824500,5739824500,5739824500,5739824500
,20124816,5110555000,5110555000,5110555000,5110555000
,20124797,25411823400,25411823400,25411823400,25411823400
,20124727,6585188500,6585188500,6585188500,6585188500
,20124686,3584851500,3584851500,3584851500,3584851500
,10037040,6240174500,6240174500,6240174500,6240174500
,10000499,4951252000,9902504000,311840500,9590663500
,20124604,18567863300,18567863300,18567863300,18567863300
,20124578,3776407000,3776407000,3776407000,3776407000
,20124548,13579712500,13579712500,13579712500,13579712500
,20124495,10182747900,20365495800,1797632500,18567863300
,20124483,19174920500,19174920500,19174920500,19174920500
,20124452,7424957700,7424957700,7424957700,7424957700
,20124443,4724214000,4724214000,4724214000,4724214000
,20124286,22209675300,22209675300,22209675300,22209675300
,20124230,3584851500,3584851500,3584851500,3584851500
,20124190,3611679500,3611679500,3611679500,3611679500
,10036923,6413325500,6413325500,6413325500,6413325500
,20124125,6383653500,6383653500,6383653500,6383653500
,20124123,4158738000,4158738000,4158738000,4158738000
,20124091,13466476000,13466476000,13466476000,13466476000
,20124087,21641740000,21641740000,21641740000,21641740000
,20123998,17797131500,17797131500,17797131500,17797131500
,20123993,13633902000,13633902000,13633902000,13633902000
,20123991,3562190000,3562190000,3562190000,3562190000
,20123973,26119699000,26119699000,26119699000,26119699000
,20123908,5941924250,11883848500,3860195500,8023653000
,20123885,9807862000,9807862000,9807862000,9807862000
,20123804,44092710000,44092710000,44092710000,44092710000
,20123799,5614875500,5614875500,5614875500,5614875500
,20123779,5614875500,5614875500,5614875500,5614875500
,20123753,3630557000,3630557000,3630557000,3630557000
,20123748,3837152000,3837152000,3837152000,3837152000
,20123743,3611679500,3611679500,3611679500,3611679500
,20123702,5680873500,5680873500,5680873500,5680873500
,20123646,5265267506,5265267506,5265267506,5265267506
,20123629,11520022000,23040044000,3865123500,19174920500
,20123614,18979312500,18979312500,18979312500,18979312500
,20123607,9860797500,9860797500,9860797500,9860797500
,20123344,9807963501,9807963501,9807963501,9807963501
,20122707,17497165500,17497165500,17497165500,17497165500
,20122403,19174920500,19174920500,19174920500,19174920500
,20122287,44092710000,44092710000,44092710000,44092710000
,20121863,6731202500,6731202500,6731202500,6731202500
,20121744,8330342500,8330342500,8330342500,8330342500
,20121743,8330342500,8330342500,8330342500,8330342500
,10007583,3460497800,3460497800,3460497800,3460497800
,10031926,15995187000,15995187000,15995187000,15995187000
,20120861,10103042000,20206084000,7965119500,12240964500
,20120533,9072737842,9072737842,9072737842,9072737842
,20111961,6038604500,18115813500,1006594000,15655329500
